cdscode,freq1314
1611270130294,9
1611270130450,1027
1611276090161,1059
1611430131177,1216
1611430134924,35
1611436056857,239
1611436056865,97
1611436090294,173
1611500132225,1241
1611500135533,94
1611506090385,246
1611506097653,414
1611680132746,90
1611920133629,654
1611920135319,843
1611920138339,484
1611926056931,273
1611926056949,236
1611926056956,273
1611926056972,204
1611926066476,360
1612000130393,29
1612000132670,42
1612000133397,794
1612000134536,732
1612006001234,147
1612006001242,191
1612006001291,35
1612006001341,310
1612006085773,202
1612340130054,568
1612340130484,13
1612340135426,41
1612346102917,430
1612420110460,42
1612420126763,47
1612420134668,1449
1612426068266,423
1612426097679,303
1612590100701,51
1612590106542,15
1612590110189,137
1612590110254,12
1612590112763,136
1612590112771,83
1612590112789,97
1612590112797,207
1612590112805,91
1612590115618,41
1612590115626,72
1612590115667,132
1612590118653,85
1612590125161,150
1612590125716,192
1612590130146,76
1612590130179,79
1612590130575,184
1612590132688,153
1612590135905,1042
1612590136051,1640
1612590137943,618
1612596001911,33
1612596056998,155
1612596057004,123
1612596057020,67
1612596057061,291
1612596057079,286
1612596057087,171
1612596057095,163
1612596066450,271
1612596114011,148
1612596118640,50
1612596118657,104
1613090111799,114
1613090130849,730
1613090137745,38
1613090137810,611
1613096002513,234
1613096002562,192
1613096002703,246
1750930125930,338
1750930132704,855
1750930138453,23
1750936066484,270
1751010130096,973
1751010130252,70
1751010130583,1097
1751016066500,352
1751016108971,344
1751016117592,341
2613330230029,3
2613336002794,11
3739810330019,35
3739810330753,506
3739810334755,421
3739816107387,254
3739816107395,256
4614080430827,50
4614086002943,41
4614240111039,19
4614240120394,132
4614240123976,19
4614240431502,128
4614240431676,814
4614240437558,896
4614246057129,302
4614246057137,302
4614246116610,285
4614320433201,147
4614326105761,60
4615070110072,77
4615076003230,114
4615150434803,511
4615150435602,407
4615236003297,128
4615310432856,31
4615310437350,403
4615316003321,104
4615316105522,59
4615496003354,127
5100580530048,29
5615560530014,5
5615560532507,245
5615640530139,6
5615640531509,149
5615646105431,97
5615726003461,91
5615806111884,117
6615980631259,184
6615986057152,107
6616140635250,173
6616220637504,239
7616300107524,12
7616300730283,596
7616300731125,560
7616300733725,721
7616300734244,518
7616480100479,383
7616480113761,77
7616480117218,163
7616480730259,6
7616480730465,514
7616480730861,337
7616486057178,227
7616486061154,270
7616486113104,138
7616550110528,269
7616556003651,208
7616556112718,285
7617136003768,338
7617210107797,1090
7617210730457,908
7617210733980,855
7617210733998,84
7617540730044,731
7617540731646,1504
7617540731836,629
7617540734566,830
7617540737809,858
7617706004477,291
7617960730275,95
7617960730291,257
7617960730325,113
7617960730598,887
7617960732164,890
7617960732941,1216
7617960733253,92
7617960733659,616
7617960735316,1040
7617960735902,1381
7617966004857,51
7617966057228,460
7617966057236,298
7617966057244,250
7617966061170,289
7617966119515,202
7617966120885,276
7618040108324,410
7618040113118,1262
7618040116541,310
7618040730051,1304
7618040734368,1019
7618040736504,1029
7618040736819,37
7618046005078,339
7618046005110,231
7618046005144,183
7618046097166,314
7618046113336,335
7618046117451,270
8100820830059,2
8100826120208,4
8618200833004,341
8618200836205,9
