cdscode,freq1112
.,126
10101080119628,84
10101081030899,48
10101081030923,107
10621096005839,22
10622651035310,1471
10624141036094,1112
10624146007124,60
10624146007207,477
10624146117865,47
10624146117873,53
10624301036672,161
10624306111124,231
11625546007439,16
11625966007454,12
11626386007504,14
11626461136209,44
11626611130038,6
11626611132851,190
11626616007611,91
11765621130053,11
11765621133701,143
11765626007447,33
12101240106153,35
12101241232214,12
12626796007660,61
12626870107110,73
12626871230044,24
12626871230051,22
12626871230705,374
12626871235209,250
12627036007694,8
12628101233352,43
12628101233402,349
12629010118190,6
12629011230028,10
12629011234004,173
12629016007967,31
12629016007975,4
12629016007991,19
12629506008064,96
12629766008098,60
12629846008106,5
12630246008155,31
12630401230010,6
12630401237007,78
12630406008197,4
12630406008213,37
12753741232909,55
12753746007843,33
12755151232057,60
12755151232206,536
12755156057376,248
15633136008817,330
15633396009229,99
15634046009351,160
15634046115471,112
15634386009435,220
15634610107987,336
15635030101014,400
15635036112270,569
15635450112524,7
15635456105696,57
15635606009690,75
15636851530997,52
15636851531987,165
15637926010094,170
15638006010136,251
15751681530401,193
15751686009468,55
16101651630102,51
16101651630193,25
1611270130450,805
1611276090161,750
1611430131177,1126
1611430134924,26
1611436056857,283
1611436056865,177
1611436090294,133
1611500132225,1256
1611500135533,112
1611506090385,245
1611506097653,414
1611760130062,617
1611760130138,111
1611760130534,11
1611760134270,790
1611760134452,582
1611760135244,1026
1611760138693,782
1611766056873,397
1611766056881,307
1611766056907,371
1611766056915,474
1611766056923,450
1611920133009,29
1611920133629,629
1611920135319,738
1611920138339,405
1611926056931,270
1611926056949,204
1611926056956,286
1611926056972,253
1611926066476,223
1612000130393,44
1612000130492,28
1612000132670,15
1612000133397,718
1612000134536,744
1612006001234,127
1612006001242,184
1612006001291,27
1612006001341,265
1612006085773,193
1612340130054,836
1612340135426,32
1612346102917,323
1612420110460,59
1612420134668,1354
1612426068266,422
1612426097679,421
1612590100701,60
1612590100826,41
1612590100834,52
1612590101063,116
1612590102962,34
1612590106559,14
1612590107417,17
1612590110189,75
1612590110361,52
1612590112763,91
1612590112771,101
1612590112789,89
1612590112797,151
1612590112805,98
1612590115626,26
1612590115667,113
1612590118653,97
1612590125161,164
1612590130146,85
1612590130179,70
1612590130575,121
1612590132688,137
1612590135905,1156
1612590136051,1501
1612590137943,597
1612596001911,21
1612596056998,149
1612596057004,17
1612596057020,96
1612596057061,180
1612596057079,263
1612596057087,174
1612596057095,166
1612596066450,80
1612596114011,62
1612596118608,40
1612596118640,55
1612596118657,85
1612910134528,58
1612910137588,911
1612916057111,263
1612916066518,274
1613090111799,117
1613090130849,825
1613090137745,44
1613090137810,411
1613096002513,248
1613096002562,134
1613096002703,250
16638750101717,31
16638756010284,67
16638836010292,49
16638836010300,23
16638836010326,24
16638911632140,48
16638911632207,375
16638916010359,166
16639336010466,20
16639416010474,19
16639586010482,18
16639666010508,17
16639906110233,182
16739321630078,19
16739321630953,254
16739326010573,15
16739326109888,132
1750930125930,212
1750930132704,763
1750930138453,71
1750936066484,195
1751010130096,898
1751010130252,92
1751010130583,1090
1751016066500,367
1751016108971,353
1751016117592,309
17640221735000,524
19642121930056,721
19642121930361,558
19642121931641,111
19642121931880,475
19642121933159,748
19642126057442,311
19642126057459,244
19642126061220,204
19642126061238,192
19642126066708,318
19642871930601,1019
19642871936384,251
19642871938166,1037
19642876011399,274
19642876011456,184
19642876011472,235
19642876096135,363
19642876110043,64
19642951930700,378
19642951936491,23
19642956057483,20
19642956057491,199
19643031930775,1074
19643031935618,1273
19643031938190,236
19643111930981,877
19643116011753,79
19643116011761,74
19643116011779,59
19643941931807,27
19643941931823,1034
19643946057541,471
19644361931617,78
19644361932086,358
19644361936418,563
19644361938372,579
19644366012538,157
19644366012595,201
19644366012611,239
19644511931625,124
19644511932441,1744
19644511939164,1635
19644516057616,358
19644516057624,422
19644516057632,361
19644516057640,471
19644856012991,834
19644856013015,637
19644856013023,485
19645270118547,26
19645271932698,192
19645271932706,1272
19645276057681,189
19645276061287,227
19645276061295,257
19645506013601,81
19645506101497,207
19645681932144,906
19645681933472,32
19645681933530,967
19645681934082,254
19645681996131,507
19645686057715,273
19645686057723,321
19645686061303,534
19645686061311,331
19645761939677,83
19647096106736,499
19647330106351,228
19647741935436,1494
19647901935899,53
19647901935923,544
19647906020432,223
19647906020481,146
19648081930155,1254
19648081930825,1284
19648081935998,1322
19648081938927,216
19648081996388,100
19648086020572,282
19648086020648,123
19648086058408,329
19648086058416,283
19648086058432,320
19648086085674,355
19648086085682,269
19648086113799,45
19648401933647,257
19648401934728,504
19648401936467,609
19648401936475,54
19648406020887,248
19648406021042,319
19648406021075,191
19648406021125,137
19648406116347,157
19648651933308,28
19648651995588,1156
19648651996552,617
19648656021257,286
19648656021331,265
19648656117584,279
19648730102681,134
19648730119438,162
19648730119446,128
19648731936749,1951
19648731936756,92
19648731996107,23
19648736021414,71
19648736114615,177
19648811936103,593
19648811936822,1555
19649071933175,1007
19649071933324,1399
19649071937028,1328
19651026023568,48
19651026023576,3
19651026071690,87
19651026110837,132
19753411937143,1072
19753411995752,32
19753416021992,253
19753416022081,297
20102070109728,6
20102070117184,121
20102072030054,60
20102072030153,38
20102072030187,10
20102072030229,132
20651776023923,28
20651856024111,22
20651856101521,33
20651936023907,193
20652012030047,7
20652012032357,392
20652430109694,384
20652430110965,2108
20652432035707,1756
20652436023949,35
20652436023972,11
20652436024012,31
20652436024053,451
20652436112973,301
20755800110395,14
20755800110403,12
20755802030161,14
20755802030203,265
20755802030211,140
21102156104335,24
21653346068308,121
21653596024335,27
21653676024350,137
21653916085187,267
21654170123018,15
21654172130045,15
21654172132264,64
21654172132272,371
21654172133056,404
21654176024491,47
21654176058606,154
21654176058614,230
21654256024632,134
21654336024673,41
21654586024772,65
21654586058622,280
21654662133254,34
21654662133262,365
21654662134005,424
21654746097695,9
21654822130078,564
21654822131340,490
21654822132587,558
21654822134419,39
21750026024285,174
22102230123307,32
22655322230076,2
22655322230084,1
22655322235356,238
22655326025068,4
22655326099790,82
22655326103477,6
23655402330900,111
23655652330215,3
23655652331361,211
23655656061667,116
23655992333649,64
23656072334563,160
23656152334704,76
23656152335024,642
23656156025233,222
23656156114581,88
23656232335487,167
23656236025282,71
23739162332260,54
23739166025308,46
24102490106518,24
24102492430056,26
24102492430148,127
24102492430163,35
24102492430171,37
24656316025324,18
24657302430064,16
24657302433001,168
24657486025514,183
24657636025589,75
24657716025647,286
24657716025696,1
24657716025704,48
24657716112288,107
24657890107672,103
24657892430049,75
24657892430098,651
24657892430205,691
24657892430601,724
24657892433605,499
24657892435204,1226
24657892439602,197
24658706109425,134
24736192430031,13
24736192431807,112
24736196103766,106
24753172430015,33
24753172431203,230
24753176025423,46
25735852535409,113
25735856058697,54
26102640107714,14
26102642630101,4
2613336002794,17
26736682630069,14
26736682633006,108
26736682635001,110
26736686025910,46
26736686025928,6
26736686025936,28
26736686025951,26
26736922630010,122
26736922630036,13
27102720114892,27
27102722730117,44
27102722730265,37
27660356111645,239
27660920111435,489
27660922732253,30
27660922732808,1694
27660922735348,772
27660926058713,182
27660926058739,204
27660926058747,154
27661342731115,15
27661342733657,244
27661346058754,127
27661590124610,47
27661592730109,792
27661592730166,812
27661592730273,21
27661592733178,736
27661592734481,180
27661592734556,815
27661596058762,348
27661596058770,344
27661596110753,383
27661596118129,323
27662336026702,90
28102802830073,6
28102802830099,39
28662412831758,322
28662586026751,6
28662660101568,271
28662660101964,83
28662660121087,561
28662662830016,632
28662662830115,187
28662662830131,15
28662662830149,140
28662662835601,853
28662666058788,247
28662666058796,236
28662666113302,112
28662666115240,204
28662826027015,1
28662902837102,230
28662906027031,107
29102980113019,5
29102980114298,1
29102980114306,35
29102980114314,36
29102980114322,22
29102980114330,32
29102980114975,7
29102980116681,12
29102980116913,11
29102980123471,3
29663166027080,14
29663246027098,16
29663326027122,136
29663326111140,31
29663406027148,89
29663570112367,98
29663572930048,388
29663572930071,106
29663572930089,43
29663572930097,44
29663572930105,10
29663572935500,871
29663736094981,186
29663816027171,63
29663996027189,16
29663996111371,11
29664076027197,68
29664156027205,2
29664156089403,4
30103063030426,407
30103063030764,1378
30664310105841,21
30664313030038,782
30664313030228,844
30664313030384,11
30664313030616,331
30664313032786,93
30664313033057,817
30664313033115,756
30664313033784,784
30664313034204,418
30664313036712,420
30664313038239,464
30664316058812,511
30664316058820,538
30664316058861,437
30664316058887,680
30664316058895,620
30664316058903,475
30664316061683,490
30664316085260,534
30664566027551,556
30664640100891,85
30664640100917,50
30664640111914,65
30664640113381,194
30664640115501,58
30664643030210,361
30664643030574,334
30664643030756,330
30664643035987,149
30664643036001,308
30664643038569,316
30664646058929,89
30664646095095,85
30664646097406,82
30664646101125,92
30664646111397,98
30664646115406,95
30664646117642,94
30664646117725,83
30664986027916,188
30664986068597,29
30664986071096,119
30664986094627,206
30665060102582,105
30665066028013,98
30665066028070,358
30665066028104,335
30665066085286,408
30665143030335,367
30665143030855,901
30665143032505,914
30665143033362,949
30665143033610,444
30665143037090,937
30665143037348,1025
30665143037496,985
30665223030103,408
30665223030434,934
30665223030517,28
30665223032752,1059
30665223033578,815
30665223033933,870
30665223035581,817
30665223035706,871
30665223036555,1007
30665226028237,406
30665226028302,344
30665226028450,301
30665226028468,310
30665226028476,383
30665226028534,277
30665226028559,398
30665226028625,257
30665226028740,355
30665226028773,340
30665306028849,346
30665306089072,327
30665483030145,647
30665483030368,33
30665483030806,6
30665483031895,1074
30665483032158,1200
30665483032943,1262
30665483034410,1205
30665483038445,938
30665483038551,91
30665553033206,415
30665556028914,187
30665636028955,283
30665636029037,255
30666136029631,237
30666136029698,230
30666136066849,213
30666136068613,191
30666210114769,31
30666213030046,1059
30666213031952,901
30666213035409,811
30666213035748,138
30666213038098,966
30666216058937,454
30666216058945,97
30666216061725,259
30666216061733,218
30666470116525,211
30666470119404,804
30666473030053,783
30666473030483,32
30666473031929,785
30666473031945,64
30666473038023,1127
30666476030019,333
30666476030043,392
30666476030969,267
30666476068621,338
30666476106009,224
30666476119556,2
30667466030712,264
30667466030878,182
30667466030928,321
30736353030061,853
30736353030079,201
30736353030244,695
30736353030392,1170
30736353030509,25
30736353034956,941
30736356030142,325
30736356071161,275
30736356095145,505
30736356111561,563
30736503030129,96
30736503030152,394
30736503030285,502
30736503030657,886
30736503035102,1104
30736506071179,358
30736506094718,82
30736506095137,223
30736506098511,288
30736506100879,458
30736506111876,228
30736506115786,83
30739243030343,21
30739243033917,1414
30739246058853,307
30739246058879,417
31668450117150,26
31668456031124,52
31668456031132,22
31668456031140,22
31668456031165,13
31668456031173,16
31668456117824,51
31668526031157,48
31669440106807,157
31669443130010,121
31669443130077,16
31669443138500,248
31669446094502,86
31669510111385,147
31669513134657,270
31669516108351,101
32669693232006,84
32669693233509,45
