cdscode,freq1819
1611190106401,90
1611190130229,789
1611190132142,340
1611190134304,30
1611196090054,269
1611196090112,152
1611196110779,49
1611680132746,177
1611686090492,159
1611760130062,1104
1611760130138,66
1611760134270,1110
1611760134452,427
1611760135244,980
1611760138693,887
1611766056873,392
1611766056881,313
1611766056907,526
1611766056915,511
1611766056923,519
1611920133009,25
1611920133629,664
1611920135319,854
1611920138339,725
1611926056931,296
1611926056949,197
1611926056956,266
1611926056972,278
1611926066476,347
1611926113815,15
1612340130054,346
1612340135426,86
1612346102917,343
1612596932941,128
1612910134528,52
1612910137588,1284
1612916057111,823
1612916066518,773
1613090000013,24
1613090111799,81
1613090130849,536
1613090137745,70
1613090137810,481
1613096002513,721
1613096002562,209
1613096002703,247
1750930132704,1392
1750930136929,68
1750930138453,65
1750936066484,230
2613336002794,10
3100330129692,10
3739810330019,40
3739810330050,14
3739810330753,172
3739810334755,221
3739816107387,126
3739816107395,113
4615070110072,81
4615076003230,111
4755070433946,23
4755070433953,140
4755076003164,135
5100580530048,14
5615560532507,209
5615640530022,27
5615640530055,21
5615640531509,404
5615646105431,361
5615726003461,170
5615806111884,112
7100740114470,553
7100740120444,118
7100740730614,80
7616636003669,147
7616970737023,169
7616976003685,83
7617210107797,1134
7617210730457,980
7617210730572,135
7617210733980,1181
7617210733998,96
7617390730440,67
7617390730473,43
7617390730549,574
7617396057186,311
7617476003925,204
7617880125435,72
7617880730184,73
7617880735407,1042
7617886061162,309
7617886084966,288
7618040108324,387
7618040113118,1481
7618040116541,405
7618040730051,1098
7618040730218,49
7618040734368,1173
7618040736504,767
7618040736819,28
7618046005078,338
7618046005110,220
7618046005144,210
7618046097166,337
7618046113336,354
7618046117451,311
9100900930123,32
9618466005482,87
9618530930081,1071
9618530930164,497
9618530930214,49
9618530932756,496
9618530934554,33
9618530936302,844
9618796109698,100
9618876005516,150
9619030930040,28
9619030937805,361
9619036005565,231
9619296005615,142
9619526005649,231
9619606107437,75
9619780101519,166
9619786103527,259
9737830930073,429
10101081030337,150
10101081030899,31
10621251030113,41
10621251030477,18
10621251031376,425
10621256057269,184
10621256113849,125
10624141030824,41
10624141036086,89
10624141036094,1408
10624146007124,173
10624146007207,1386
10624146117865,96
10624146117873,123
10624301036607,49
10624301036672,870
10624306111124,396
10625136007405,133
10738091030121,304
10738096006019,160
10739650123943,406
10739651030386,14
10739651030626,1792
10739651035112,43
10739656006662,45
10739656006936,354
10739656120539,417
10751271030261,13
10751271030493,298
10751276006977,251
10755981030535,259
10755986005813,91
12626796007660,68
12626870107110,87
12626871230044,21
12626871230051,39
12626871230705,361
12626871235209,192
12627036007694,21
12628100108688,147
12628101233352,59
12628101233402,674
12628286116289,44
12629506008064,81
12629766008098,45
12630320124289,53
12753741232909,113
12753746007843,59
12755150127407,121
12755151232057,54
12755151232206,477
12755156057376,199
12768026007868,67
12768026008148,79
13101320131094,77
13630736008262,417
13630811330141,17
13630811331354,64
13630811331404,739
13630990112318,234
13630991332154,48
13630991332204,1411
13630996111587,185
13631071332501,144
13631076008395,82
13631151330133,534
13631151333004,740
13631151333558,52
13631236008411,67
13631236008445,196
13631236008494,327
13631316008502,140
