cdscode,freq0607
1100170130401,13
1100170130419,5
1100170130427,6
1611190111765,8
1611190130229,38
1611190132878,22
1611190134304,6
1611196000004,29
1611196090005,8
1611196090013,15
1611196090021,8
1611196090054,35
1611196090104,28
1611196090112,13
1611196090120,17
1611196100374,22
1611196110779,11
1612596001903,12
1612596001929,13
1612596001937,6
1612596001978,15
1612596001994,7
1612596002059,12
1612596002091,10
1612596002182,5
1612596002190,17
1612596117402,9
1612750136515,30
1612756002281,18
1612756002299,8
1612756002307,12
1612756066492,42
3739810330019,6
3739816002810,8
3739816002828,20
3739816002844,7
3739816002851,12
3739816002869,12
5615806111884,15
7616636003669,16
7616636101943,10
7616636119838,15
7617056003719,16
7617540730044,13
7617540730416,10
7617540731380,80
7617540731646,20
7617540731836,32
7617540734566,27
7617540734764,20
7617540737809,31
7617546003958,11
7617546004030,41
7617546004048,16
7617546004055,14
7617546004063,49
7617546004071,20
7617546004121,17
7617546004154,13
7617546004188,39
7617546004196,13
7617546004220,15
7617546004253,12
7617546004261,33
7617546004303,10
7617546004345,26
7617546004352,21
7617546004394,20
7617546096226,12
7617546105357,35
7617546111504,21
7617546114904,11
7617880730184,11
7617880735407,83
7617886004527,5
7617886004568,10
7617886004576,11
7617886061162,34
7617886084966,35
7617886109383,8
7617966004766,21
7617966004774,30
7617966004907,26
7617966004931,17
7617966004980,17
7617966005037,6
7617966057210,5
7617966097141,17
9618380100024,10
9618386005466,6
9618386096614,25
9618386107361,7
9618386110456,9
9618386112361,34
9618466005482,28
9618530930081,16
9618530930164,41
9618530932756,20
9618530936302,60
9618796005508,7
9618796109698,9
9618876005516,15
9619030000000,11
9619030110155,21
9619030937805,52
9619036005540,25
9619036005565,48
9619036005573,18
9619036095301,37
9619296005599,9
9619296005615,17
9619296106678,17
9619456005631,11
9619456112569,8
9619526005649,9
9619526005656,10
9619780101519,40
9619780108258,15
9619786005706,17
9619786005714,5
9619786098693,32
10621170106419,11
10621170108142,9
10621171030196,45
10621171030501,26
10621171030683,70
10621171031053,67
10621176005847,27
10621176005854,28
10621176005862,9
10621176005870,20
10621176005888,32
10621176005904,23
10621176005912,23
10621176005920,30
10621176005938,19
10621176066617,46
10621176097026,18
10621176100408,19
10621176101190,20
10621176101984,5
10621176104624,24
10621176106660,11
10621176108088,33
10621176108096,12
10621176109235,20
10621176109243,15
10621176109912,53
10621176109920,18
10621176110258,25
10621176112742,31
10621176113575,30
10621176113583,21
10621176116313,10
10621176116321,31
10621176117550,21
10621176120083,8
10621176120091,26
10621746006605,17
10621746006613,6
10623641034990,12
10623646007033,7
10623646115224,19
10739651030386,18
10739656006654,18
10739656006662,11
10739656007389,20
10739656115521,7
10739656120539,11
10739991033422,7
10739991033430,26
10739996006696,12
10739996119978,8
10751271030493,11
10751276006969,8
10751276006977,7
10752341037456,7
10755981030535,29
10755981030543,6
10755986005813,38
12626796007660,7
12626796007678,11
12626796120562,6
12628026007868,14
12753741232909,13
12753746007843,12
14632481431352,8
14632486008692,8
14632556008700,15
14632556008726,13
14632891434901,8
14632896008775,8
15633216008841,31
15633216008882,9
15633216008932,14
15633216008940,5
15633216008973,13
15633216008981,6
15633216009021,23
15633216009062,8
15633216009096,8
15633216009104,14
15633216009161,17
15633216009187,7
15633216009203,18
15633216109060,8
15633216109078,7
15633216111264,48
15633216114284,13
15633216116719,7
16638911632140,9
16638911632207,49
16638916010359,43
16638916010367,21
16639170110981,6
16639176010391,6
16639176010409,6
16639176010425,5
16639176010433,6
16639176010458,25
16639176108815,5
16639176112379,19
16639251630169,85
16639251634245,7
16639251634401,91
17640221730027,10
17640221735000,32
17640226010615,20
17640226057434,38
17640226084990,23
17640226109706,22
19642460100081,11
19642460108407,6
19642461930213,6
19642461931732,58
19642461936624,17
19642461937051,11
19642461995398,106
19642461995406,45
19642461995844,5
19642461995968,7
19642461996644,26
19643786012066,8
19643786012116,9
19644696012942,15
19644696057665,23
19645016013130,5
19645016013155,10
19645016013171,13
19645016013197,25
19645016013205,5
19645016013247,14
19645016013254,8
19645016013288,7
19645016013296,13
19645271932706,43
19645276013304,8
19645920100354,16
19645926013965,24
19645926013973,18
19645926014013,17
19645926014021,28
19645926115265,13
19645926117246,10
19646671996420,45
19646676014682,13
19646676014690,6
19646676014732,12
19646676108401,6
19646676113294,57
19647176014997,30
19647176015036,16
19647176015044,45
19647176015051,20
19647176015069,43
19647176015077,33
19647176015085,24
19647176015093,24
19647176015101,26
19647251930411,5
19647251934678,13
19647251935758,28
19647251936947,34
19647251995935,20
19647256015457,6
19647256015630,9
19647256057772,16
19647256061352,14
19647256061378,12
19647256061386,10
19647666020218,26
19647740107912,37
19647740108381,31
19647740108399,31
19647740109538,43
19647740116685,32
19647741935428,30
19647741935436,56
19647746020234,32
19647746020242,34
19647746020259,34
19647746020267,24
19647746020275,35
19647746020283,17
19647746020291,39
19647746020309,29
19647746020317,68
19647746115539,42
19647746115547,46
19648401933647,42
19648401934728,43
19648401936467,52
19648401936475,19
19648406020838,7
19648406020846,23
19648406020853,18
19648406020879,5
19648406020887,30
19648406020952,12
19648406020994,22
19648406021000,15
19648406021026,17
19648406021034,7
19648406021042,24
19648406021075,27
19648406021091,15
19648406021125,34
19648406021133,5
19648406116347,15
19649070111047,16
19649071933175,84
19649071933324,123
19649071936772,24
19649071937028,63
19649071995901,92
19649071996495,27
