cdscode,freq0910
1611270130294,6
1611270130450,27
1611276090146,33
1611276090161,25
1611276116222,14
1611430131177,96
1611430134924,14
1611436056857,43
1611436056865,36
1611436090187,17
1611436090195,22
1611436090211,21
1611436090252,10
1611436090278,21
1611436090286,26
1611436090294,20
1611436090302,23
1611436090310,25
1611436090328,11
1611436097729,20
1611500102194,11
1611500132225,52
1611506090351,20
1611506090385,30
1611506090393,22
1611506090401,11
1611506090435,10
1611506090468,29
1611506090484,14
1611506097653,69
1611506113005,11
1611760130062,49
1611760130138,28
1611760134270,75
1611760134452,21
1611760135244,76
1611760138693,97
1611766000541,8
1611766000566,5
1611766000590,41
1611766000624,28
1611766000640,25
1611766000665,26
1611766000681,19
1611766000723,19
1611766000806,14
1611766000830,11
1611766000848,36
1611766056873,36
1611766056881,30
1611766056907,28
1611766056915,37
1611766056923,45
1611766066468,5
1611766090526,5
1611766090542,23
1611766106983,9
1611766111330,26
1612000130492,14
1612000133397,51
1612000134536,68
1612006001242,34
1612006001259,10
1612006001283,6
1612006001291,24
1612006001309,19
1612006001317,5
1612006001341,11
1612006085773,26
1612006089338,13
1612006097661,11
1612006110332,23
1612006117543,21
1612340130054,74
1612340135426,8
1612346001440,26
1612346001457,22
1612346001473,22
1612346001481,20
1612346001499,28
1612346001507,29
1612346001523,20
1612346001531,29
1612346102917,61
1612420110478,16
1612420134668,119
1612426001572,6
1612426001622,5
1612426068266,42
1612426097679,62
1612426101604,8
1612426115505,5
1612426115554,5
1612426118525,6
1612910134528,7
1612910137588,73
1612916002372,14
1612916002398,10
1612916002414,12
1612916002422,20
1612916002430,7
1612916002455,12
1612916057111,16
1612916066518,13
1613090111799,7
1613090130849,47
1613090137745,7
1613090137810,25
1613096002505,7
1613096002513,19
1613096002521,6
1613096002539,10
1613096002547,12
1613096002554,6
1613096002562,34
1613096002604,8
1613096002620,6
1613096002653,5
1613096002703,20
1750930132704,96
1750930138453,8
1750936066484,28
1750936118038,26
1751010130096,136
1751010130252,12
1751010130583,132
1751016001366,37
1751016001416,42
1751016002315,35
1751016002323,43
1751016002349,47
1751016002356,48
1751016066500,48
1751016089361,42
1751016108971,71
1751016114318,38
1751016117592,72
1751016117600,40
4100410430066,6
4100410430090,8
4614080430827,14
4614086002943,14
4614086113435,5
4614240431502,19
4614240431676,25
4614246002976,5
4614246003099,16
4614246003107,7
4614246057137,26
4614246109722,12
4614246111116,8
4614246116610,12
4614326003115,13
4614576003131,6
4615150434803,53
4615150435602,34
4615150437566,8
4615230110510,15
4615310432856,12
4615310437350,41
4615316003313,31
4615316003321,8
4615316003339,32
4615316105522,11
4615316113526,24
4615316113765,5
4615490102327,6
4615496003362,9
4615496003370,8
4755070433953,30
4755076003164,13
5615560532507,62
5615640531509,40
5615646003404,6
5615646003446,11
5615646003453,5
5615646105431,20
5615646108518,26
5615726003388,13
5615726003461,9
6615986003495,11
6615986057152,23
6616146003511,30
6616146003537,8
6616146103576,7
6616220637504,16
7616300730283,19
7616300731125,43
7616300732404,5
7616300733725,10
7616300734244,13
7616480100461,19
7616480100479,36
7616480106583,9
7616480110494,9
7616480117218,13
7616480117283,10
7616480730101,7
7616480730259,15
7616480730465,54
7616486003578,9
7616486003594,17
7616486003602,16
7616486003610,15
7616486003628,20
7616486003636,8
7616486057178,13
7616486061154,21
7616486084941,18
7616486110514,26
7616486113104,21
7616550102376,31
7616550108019,26
7616550110528,32
7616556003644,25
7616556003651,33
7616556070981,43
7616556109730,21
7616556112718,39
7616556117410,30
7616556119754,42
7617210107797,34
7617210730457,48
7617210733980,56
7617210733998,10
7617390730473,6
7617390730549,20
7617396003826,10
7617396003842,6
7617396003875,9
7617396057186,21
7617476003909,9
7617476003917,12
7617476003925,13
7617476003933,11
7617626108765,40
7617626119226,43
7617706004444,15
7617706004451,15
7617706004477,18
7617706004501,16
7617706066583,25
7617966057244,17
7618040102566,67
7618040108324,37
7618040109173,45
7618040113118,51
7618040113589,32
7618040730051,67
7618040734368,50
7618040736504,83
7618040736819,18
7618046005060,27
7618046005078,29
7618046005086,12
7618046005094,16
7618046005102,29
7618046005110,34
7618046005128,17
7618046005136,26
7618046005151,27
7618046066591,29
7618046071039,29
7618046089130,12
7618046096036,35
7618046097158,10
7618046097166,34
7618046100952,38
7618046108161,29
7618046110449,33
7618046113336,48
7618046114326,34
7618046117451,40
7618046117485,28
7618126005177,20
7618126005185,46
7618126005193,19
7618126005235,7
7618126005243,27
8618200833004,35
8618200836205,7
8618206005375,13
8618206005383,34
8618206005433,9
8618206005441,13
8618206005458,14
8618206113013,11
10101081030899,17
10101081030923,18
10621001030642,28
10621096005839,19
10621660108100,14
10621660108118,11
10621661030279,8
10621661030295,11
10621661032507,42
10621661035831,11
10621666006118,8
10621666006225,7
10621666006258,6
10621666006274,7
10621666006324,8
10621666006332,7
10621666006357,12
10621666006365,7
10621666006373,11
10621666006381,5
10621666006407,15
10621666006423,5
10621666006548,7
10621666006563,7
10621666006589,8
10621666006597,10
10621666057285,5
10621666057293,7
10621666057327,6
10621666057335,8
10621666057350,6
10621666061196,9
10621666061204,15
10621666088538,6
10621666103832,11
10621666109961,5
10621666111256,24
10621666117477,8
10621666120125,8
10622400113142,27
10622406108328,32
10622571033695,60
10624141030766,8
10624141036094,22
10624146007108,12
10624146007116,7
10624146007124,5
10624146007132,16
10624146007140,18
10624146007157,5
10624146007165,18
10624146007173,10
10624146007181,22
10624146007207,34
10624301036672,80
10624306007231,31
10624306007256,24
10624306007280,24
10624306007298,18
10624306007314,28
10624306007322,11
10624306007348,22
10624306111124,36
10625396007413,12
10625396112387,22
10738091030121,11
10738096006019,7
10752751030139,5
10754081030253,6
10754081035575,38
11101161133701,27
11101166007447,39
11101166007546,15
11626611130038,6
11626611132851,9
12626871230705,46
12626871235209,47
12628100108688,10
12628101233402,47
12629506008056,12
12629506008064,17
12629506008072,6
12629766008098,15
12753741232909,8
12753746007843,17
12755151232206,27
12755156007751,30
12755156007777,16
12755156007793,12
12755156007827,15
12755156057376,21
13631151330133,75
13631151333004,31
13631151333558,10
13631236008494,11
13631316008502,51
13631496008510,22
13631496008528,12
13631641335900,32
13631646008551,18
13631646008569,12
13631646117808,18
13631806008593,52
13631986008619,34
13632141337609,11
13632226008643,20
13632306008650,11
15101579850014,7
15101579870029,7
15101579870030,14
15101579870031,7
15101579870032,7
15101579870034,5
15101579870036,7
15633130113027,8
15633136008817,15
15633136008833,16
15633136110464,18
15633216008916,5
15633216008957,10
15633216008965,15
15633216008981,12
15633216008999,30
15633216009070,9
15633216009088,22
15633216009153,10
15633216111264,40
15633390108589,31
15633396009211,29
15633396009229,23
15633396009237,35
15633476009245,9
15633620110775,17
15633620113951,17
15633620119099,19
15633626009260,14
15633626009930,34
15633626009948,23
15633626009955,12
15633626066674,18
15633626095012,17
15633626096986,13
15633626099428,17
15633626099436,19
15633626104632,20
15633626105423,10
15633626107619,7
15633626107627,27
15633626108187,21
15633626110001,14
15633626112262,24
15633626113401,11
15633626115257,17
15633626119994,12
15633706009278,28
15634120100529,48
15634121531672,43
15634206009419,8
15634386009435,14
15634796101588,15
15634796104004,29
15634796109987,19
15634796112783,20
15634796112791,24
15634876009534,7
15635030101014,12
15635036009559,6
15635036009567,14
15635036108468,5
15635036112270,33
15635290110999,77
15635290116392,44
15635290116400,30
15635291530047,9
15635291530252,63
15635291530344,19
15635291530369,21
15635291530385,27
15635291532290,56
15635291532605,18
15635291533330,33
15635291533538,35
15635291534775,7
15635291535087,26
15635291535392,76
15635291536325,23
15635291536606,14
15635456009641,8
15635456105696,15
15635526115042,12
15635606009674,34
15635606009690,38
15635606009708,8
15635780107771,8
15635786009989,20
15635786010003,20
15635786090591,22
15635866009724,5
15635946060420,15
15636281533843,12
15636851530997,5
15636851531987,9
15636856009880,12
15636856009906,7
15636930113738,21
15636936009914,28
15636936103493,53
15636936108575,18
15636936118681,17
15637506010029,22
15637506096127,8
15637506108781,7
15637506111686,7
15637506113484,10
15637506117717,16
15637506120398,14
15637760111377,19
15637761534957,14
15637766010045,13
15637766010052,11
15637846118103,12
15637926010078,41
15637926010086,23
15637926010094,34
15637926010102,29
15638181530138,13
15638181535905,56
15638261536135,11
15638266057426,11
15638346010227,18
15638420113167,5
15638426010243,5
15638426010250,9
15638426010268,34
15638426110340,10
15638591530351,7
15638591536440,42
15735446010011,19
15737421530054,10
15737421531367,68
15737426009294,17
15737426009310,20
15737426009609,6
15737426009617,21
15737426009625,16
15737426110712,13
15739081530146,5
15739081534155,20
15739086009757,25
15739086106306,24
15751680102111,11
15751681530401,30
15751686009468,35
15756301530500,13
16638750101717,19
16638756010284,19
16638911632207,8
16638916010359,24
16739321630953,10
16739326010565,49
18101816010730,17
18101816010748,19
18101816010805,16
19642121930056,22
19642121930361,10
19642121931880,11
19642121933159,8
19642126010912,13
19642126010920,18
19642126010946,10
19642126010961,7
19642126010995,9
19642126057442,8
19642126057459,8
19642126061220,8
19642126066708,12
19642126066716,11
19642126068274,7
19642126071369,10
19642126085609,12
19642126085617,12
19642126093447,19
19642611930288,58
19642616011134,22
19642616011159,22
19642616011167,22
19642616011175,19
19642616011183,23
19642616011191,11
19642616057467,11
19642616057475,17
19642616061246,27
19642791930528,40
19642796011225,10
19642871938166,23
19642876011381,7
19642876011415,8
19642876011423,8
19642876011431,5
19642876011456,18
19642876011472,39
19642876011506,11
19642876096135,31
19643031935618,32
19643031938190,6
19643036011639,6
19643036011647,7
19643036011696,17
19643036011712,7
19643036057517,6
19643111930981,29
19643116011746,23
19643116011753,22
19643116011761,35
19643116011779,26
19643371931187,50
19643371931237,48
19643371933332,14
19643371996230,10
19643376011894,7
19643376011910,12
19643376011928,29
19643376011951,16
19643376011969,21
19643376011993,27
19643376012017,15
19643376057525,29
19643376057533,34
19643376066724,47
19643941931823,11
19643946057541,10
19644361931617,10
19644361932086,97
19644361936418,66
19644361938372,101
19644366012439,12
19644366012447,5
19644366012470,10
19644366012512,6
19644366012538,29
19644366012546,11
19644366012553,10
19644366012561,8
19644366012587,22
19644366012595,11
19644366012611,30
19644441932201,79
19644441932656,9
19644446012660,20
19644446012678,32
19644446012686,12
19644446012694,21
19644446012702,19
19644446057608,56
19644511931625,18
19644511932441,101
19644511939164,120
19644516012736,28
19644516012751,20
19644516012785,20
19644516012793,15
19644516012801,24
19644516012835,30
19644516012868,17
19644516012876,21
19644516057616,50
19644516057624,43
19644516057632,45
19644516057640,61
19644516114235,22
19644776012967,28
19644776106421,7
19644776108294,6
19644776114227,5
19644856012975,24
19644856012991,37
19644856013007,37
19644856013015,52
19644856013023,35
19644856013031,30
19644856013049,33
19644856013072,25
19644856013080,30
19644856013098,34
19644856013106,33
19644856013114,24
19644856089148,38
19645016013130,8
19645016013163,14
19645016013171,17
19645016013189,20
19645016013205,10
19645016013262,7
19645016013296,30
19645019850240,5
19645271932706,46
19645276013304,26
19645276013320,15
19645276013353,26
19645276013379,24
19645276013387,8
19645276013411,7
19645276057681,10
19645276061287,10
19645351930353,5
19645351932763,38
19645356013429,21
19645356013452,29
19645356116248,19
19645506013510,32
19645506013528,19
19645506013536,47
19645506013544,20
19645506013551,23
19645506013569,29
19645506013585,9
19645506013593,32
19645506013601,36
19645506101497,25
19645506105886,24
19645681932144,46
19645681933472,23
19645681933530,81
19645681934082,26
19645681996131,61
19645686013627,7
19645686013635,28
19645686013643,14
19645686013650,8
19645686013676,6
19645686013718,8
19645686013726,18
19645686013734,7
19645686013775,5
19645686013809,15
19645686013817,12
19645686013833,6
19645686013841,6
19645686057715,24
19645686057723,24
19645686061303,45
19645686061311,33
19646266014427,18
19646591934611,56
19646596014633,30
19646596014658,30
19646596014666,25
19646830101154,36
19646831161129,6
19646831930080,48
19646831931260,5
19646831931781,35
19646836014781,41
19646836014799,8
19646836014807,50
19646836014815,14
19646836014823,9
19646836066765,51
19646836085658,13
19646836093025,10
19646836099030,7
19646836110563,14
19647090100602,6
19647090100610,9
19647096014948,40
19647096014955,28
19647096106736,10
19647331931476,7
19647331932847,13
19647331932888,27
19647331933043,24
19647331938554,30
19647336018469,7
19647336019418,6
19647336057855,15
19647336057962,7
19647336058044,67
19647336058093,17
19647336058150,41
19647336061444,23
19647901935899,10
19647901935923,60
19647901996404,5
19647906020432,19
19647906020457,20
19647906020465,24
19647906020473,15
19647906020481,19
19647906020499,22
19648320108027,7
19648326020796,9
19648326020804,10
19648326020812,8
19648326095442,15
19648651995588,73
19648651996552,47
19648656021240,13
19648656021257,19
19648656021273,8
19648656021307,6
19648656021315,14
19648656021323,17
19648656021331,38
19648656021349,7
19648656021356,13
19648656021372,17
19648656116172,30
19648656117584,49
19648730102681,9
19648731936749,96
19648731936756,7
19648736021414,7
19648736058440,16
19648736114615,9
19648736115372,12
19648736117444,5
19648811931062,40
19648811931674,52
19648811932409,7
19648811936103,17
19648811936822,102
19648816021505,20
19648816021539,23
19648816021547,30
19648816021554,24
19648816021570,24
19648816021588,19
19648816021612,26
19648816021620,17
19648816021638,32
19648816021661,14
19648816021679,24
19648816021687,31
19648816021711,26
19648816021729,24
19648816021737,39
19648816021752,39
19648816021760,29
19648816021778,33
19648816058499,12
19648816119549,18
19648816120265,38
19649641937754,31
19649646022495,28
19649646022503,19
19649646022529,9
19649980108597,28
19649986022685,22
19649986022701,29
19649986022727,14
19649986106876,40
19649986107924,23
19649986108310,21
19649986112528,38
19649986115513,23
19649986116495,20
19649986120257,31
19650601936277,22
19650601938356,25
19650601938752,23
19650601939602,25
19650606023014,9
19650606023030,7
19650606023089,5
19650606023121,5
19650606023162,9
19650606023170,8
19650606023196,7
19650606068878,11
19650606963581,5
19650786023345,26
19734371932326,46
19734376012306,28
19734376012348,28
19734376012397,24
19734376023758,6
19734376057558,11
19734376057582,29
19734376057590,22
19734376061261,10
19734376114441,5
19734376120877,9
19734601932862,79
19734601937747,6
19734601939149,102
19734606023352,22
19734606023360,18
19734606023378,8
19734606023386,55
19734606023394,32
19734606023402,6
19734606095467,14
19734606096358,27
19734606100309,18
19734606106918,32
19734606108336,45
19734606108344,34
19752911995810,22
19752916022438,30
19752916022453,8
19752916022461,5
19752916022479,6
19752916022487,6
19753411937143,23
19753411995752,6
19753416021992,18
19753416022008,11
19753416022024,15
19753416022032,6
19753416022149,16
19753416022156,11
19757131930122,8
19757131930163,11
19757131934553,38
19757136011001,45
19757136011019,30
19757136011027,31
19757136011035,19
19757136011043,18
19757136011050,7
19757136011076,37
19757136011084,59
19757136011092,41
19757136011100,18
19757136011118,36
19757136011126,12
19995126017016,8
19995226119044,11
20102070117184,5
20102072030054,14
20651776023865,7
20651776023923,10
20651936023931,17
20652430110965,6
20652432030138,5
20755802030211,14
20755806100820,14
20755806103824,9
21102152130037,11
21653346068308,37
21653676024350,25
21653916024459,10
21653916024467,7
21653916024475,16
21654172132264,6
21654172132272,19
21654172133056,13
21654176024491,23
21654176024509,13
21654176024517,16
21654176024525,8
21654176024558,10
21654176024574,17
21654176024582,27
21654176024590,9
21654176058598,19
21654176058606,20
21654176058614,13
21654256024616,16
21654256024632,26
21654586024756,21
21654586024764,14
21654586024772,35
21654586024780,12
21654586024814,9
21654586024830,21
21654586024863,20
21654586058622,30
21654662133254,5
21654662133262,39
21654662134005,34
21654822130078,13
21654822131340,47
21654822132587,77
21654822133692,82
21654822134419,17
21750026024277,10
21750026024285,12
21750026024681,20
21750026024731,16
23655402330900,19
23655406025084,16
23655812333185,18
23655816025167,24
24102492430148,26
24102492430163,5
24656316025357,36
24657302433001,22
24657486025514,22
24657550102624,40
24657552430189,5
24657552431492,10
24657552434207,78
24657556025530,19
24657556025548,53
24657556025555,31
24657556025563,31
24657556025571,14
24657556058689,49
24657556116156,27
24657636025589,14
24657892430049,35
24657892430098,74
24657892430205,45
24657892430601,55
24657892433605,40
24657892435204,103
24658216120448,10
24658700111290,31
24658706025837,21
24658706109425,34
24736192431807,22
24736196025720,24
24736196025746,10
24736196103766,19
24753172430015,6
24753172431203,36
25735852535409,14
25735856025845,10
25735856058697,15
26102640107714,8
26736682633006,9
26736682635001,10
26736686025910,6
26736686025928,11
26736686025936,8
26736686025951,13
27102722730117,20
27102722730265,31
27660356089387,24
27660356111645,5
27660506106777,11
27660682730174,17
27660682732170,23
27660920111435,17
27660926026223,7
27660926026249,8
27660926058713,5
27660926058721,19
27660926058739,10
27660926058747,7
27661346026470,8
27661346026496,11
27661346058754,13
27661426026603,19
27661592730109,56
27661592730166,24
27661592733178,65
27661592734481,9
27661592734556,31
27661596058762,16
27661596058770,41
27661596110753,38
27661596118129,19
27738252730034,25
27738256026397,15
27738256026405,22
27738256026413,26
27738256026421,34
27738256026447,33
27754400106336,14
27754400111088,32
27754402730190,22
27754402730216,10
27754406026678,8
27754406026686,16
27754406105472,34
27754406118756,15
27754732730885,26
27754736026090,11
28662412831758,12
28662660101568,41
28662662830016,59
28662662830115,6
28662662830149,8
28662662835601,84
28662666058788,24
28662666058796,10
28662666113302,28
28662666115240,20
28662902837102,22
28662906027031,33
29663166027080,10
