cdscode,freq1718
1611190106401,74
1611190130229,734
1611190132142,511
1611190134304,48
1611196090054,197
1611196090112,169
1611196110779,43
1611270130450,447
1611276090161,243
1611430131177,1106
1611436056857,310
1611436056865,159
1611436090294,136
1611500132225,1147
1611500135533,67
1611506090385,192
1611506097653,314
1611680132746,78
1611686090492,51
1611760130062,1029
1611760130138,79
1611760134270,841
1611760134452,495
1611760135244,923
1611760138693,769
1611766056873,467
1611766056881,378
1611766056907,523
1611766056915,615
1611766056923,503
1611920133009,36
1611920133629,618
1611920135319,900
1611920138339,641
1611926056931,261
1611926056949,253
1611926056956,327
1611926056972,207
1611926066476,330
1611926113815,20
1612000130393,44
1612000132670,40
1612000133397,962
1612000134536,820
1612006001234,123
1612006001242,247
1612006001291,77
1612006001341,429
1612006085773,243
1612340130054,667
1612340135426,46
1612346102917,324
1612420110460,39
1612420134668,1415
1612426068266,460
1612426097679,388
1612590000020,55
1612590100701,132
1612590106542,14
1612590110189,216
1612590112763,285
1612590112771,269
1612590112789,334
1612590112797,427
1612590112805,244
1612590115618,155
1612590115626,175
1612590115667,160
1612590118653,86
1612590119859,18
1612590125161,538
1612590125716,390
1612590130146,95
1612590130179,101
1612590130575,419
1612590132688,108
1612590135210,48
1612590135905,1191
1612590136051,1406
1612590137943,1339
1612596001911,92
1612596002091,90
1612596056998,491
1612596057004,414
1612596057020,220
1612596057061,692
1612596057079,299
1612596057087,478
1612596057095,267
1612596066450,577
1612596096523,77
1612596114011,110
1612596118640,134
1612596118657,321
1612596932784,1030
1612596932941,132
1612750130286,49
1612750136515,718
1612756066492,186
1612910134528,53
1612916066518,277
1613090000013,15
1613090111799,101
1613090130849,840
1613090137745,49
1613090137810,563
1613096002513,245
1613096002562,190
1613096002703,235
1750930125930,482
1750930132704,1307
1750930138453,33
1750936066484,316
1751010130096,998
1751010130252,55
1751010130583,1387
1751016066500,377
1751016108971,412
1751016117592,396
3100330129692,18
3739810330019,43
3739810330753,528
3739810334755,276
3739816107387,126
3739816107395,123
4100410430090,44
4614080430827,197
4614086002943,87
4614240120394,182
4614240121475,11
4614240123976,10
4614240430199,50
4614240431502,93
4614240431676,617
4614240437558,898
4614246057129,281
4614246057137,227
4614246116610,235
4614320433201,231
4614326105761,148
4614996003198,81
4615070110072,90
4615076003230,118
4615150430140,16
4615150434803,324
4615150435602,408
4615150437566,73
4615310121715,46
4615310432856,71
4615310437350,381
4615316003321,91
4615316105522,127
4615496003354,139
4755070433946,26
4755070433953,137
4755076003164,125
5100580530048,34
5615560530014,16
5615560532507,510
5615640530022,36
5615640531509,257
5615646105431,387
