="Regression of Outcome on ELA VA interacted with prior math score deciles on Sibling Census Restricted Sample"

="",="Overall Enrollment",="",="",="",="2 Year Enrollment",="",="",="",="4 Year Enrollment",="",="",=""
="",="Original w/ Census Leave Out",="Original w/ Sibling Leave Out",="Census w/ Sibling Leave Out",="Sibling w/ Census Leave Out",="Original w/ Census Leave Out",="Original w/ Sibling Leave Out",="Census w/ Sibling Leave Out",="Sibling w/ Census Leave Out",="Original w/ Census Leave Out",="Original w/ Sibling Leave Out",="Census w/ Sibling Leave Out",="Sibling w/ Census Leave Out"

="1.prior_math_z_score_xtile#c.va_ela_og",="0.023***",="",="",="",="0.008",="",="",="",="0.015***",="",="",=""
="",="(0.004)",="",="",="",="(0.004)",="",="",="",="(0.002)",="",="",=""

="2.prior_math_z_score_xtile#c.va_ela_og",="0.026***",="",="",="",="0.004",="",="",="",="0.022***",="",="",=""
="",="(0.004)",="",="",="",="(0.005)",="",="",="",="(0.003)",="",="",=""

="3.prior_math_z_score_xtile#c.va_ela_og",="0.023***",="",="",="",="-0.000",="",="",="",="0.023***",="",="",=""
="",="(0.004)",="",="",="",="(0.005)",="",="",="",="(0.004)",="",="",=""

="4.prior_math_z_score_xtile#c.va_ela_og",="0.017***",="",="",="",="-0.008",="",="",="",="0.026***",="",="",=""
="",="(0.004)",="",="",="",="(0.005)",="",="",="",="(0.004)",="",="",=""

="5.prior_math_z_score_xtile#c.va_ela_og",="0.020***",="",="",="",="-0.004",="",="",="",="0.024***",="",="",=""
="",="(0.003)",="",="",="",="(0.005)",="",="",="",="(0.004)",="",="",=""

="6.prior_math_z_score_xtile#c.va_ela_og",="0.020***",="",="",="",="-0.004",="",="",="",="0.024***",="",="",=""
="",="(0.003)",="",="",="",="(0.004)",="",="",="",="(0.005)",="",="",=""

="7.prior_math_z_score_xtile#c.va_ela_og",="0.011***",="",="",="",="-0.007",="",="",="",="0.018***",="",="",=""
="",="(0.003)",="",="",="",="(0.005)",="",="",="",="(0.005)",="",="",=""

="8.prior_math_z_score_xtile#c.va_ela_og",="0.013***",="",="",="",="-0.004",="",="",="",="0.017***",="",="",=""
="",="(0.003)",="",="",="",="(0.005)",="",="",="",="(0.005)",="",="",=""

="9.prior_math_z_score_xtile#c.va_ela_og",="0.006**",="",="",="",="-0.003",="",="",="",="0.009",="",="",=""
="",="(0.002)",="",="",="",="(0.005)",="",="",="",="(0.005)",="",="",=""

="1.prior_math_z_score_xtile#c.va_ela_acs",="",="0.021***",="",="",="",="0.006",="",="",="",="0.015***",="",=""
="",="",="(0.004)",="",="",="",="(0.004)",="",="",="",="(0.002)",="",=""

="2.prior_math_z_score_xtile#c.va_ela_acs",="",="0.025***",="",="",="",="0.002",="",="",="",="0.022***",="",=""
="",="",="(0.004)",="",="",="",="(0.005)",="",="",="",="(0.003)",="",=""

="3.prior_math_z_score_xtile#c.va_ela_acs",="",="0.021***",="",="",="",="-0.002",="",="",="",="0.023***",="",=""
="",="",="(0.004)",="",="",="",="(0.005)",="",="",="",="(0.004)",="",=""

="4.prior_math_z_score_xtile#c.va_ela_acs",="",="0.015***",="",="",="",="-0.010*",="",="",="",="0.025***",="",=""
="",="",="(0.004)",="",="",="",="(0.005)",="",="",="",="(0.004)",="",=""

="5.prior_math_z_score_xtile#c.va_ela_acs",="",="0.018***",="",="",="",="-0.004",="",="",="",="0.023***",="",=""
="",="",="(0.003)",="",="",="",="(0.005)",="",="",="",="(0.004)",="",=""

="6.prior_math_z_score_xtile#c.va_ela_acs",="",="0.018***",="",="",="",="-0.004",="",="",="",="0.022***",="",=""
="",="",="(0.003)",="",="",="",="(0.004)",="",="",="",="(0.005)",="",=""

="7.prior_math_z_score_xtile#c.va_ela_acs",="",="0.009**",="",="",="",="-0.006",="",="",="",="0.016**",="",=""
="",="",="(0.003)",="",="",="",="(0.005)",="",="",="",="(0.005)",="",=""

="8.prior_math_z_score_xtile#c.va_ela_acs",="",="0.011***",="",="",="",="-0.003",="",="",="",="0.015**",="",=""
="",="",="(0.003)",="",="",="",="(0.005)",="",="",="",="(0.005)",="",=""

="9.prior_math_z_score_xtile#c.va_ela_acs",="",="0.005*",="",="",="",="-0.000",="",="",="",="0.006",="",=""
="",="",="(0.002)",="",="",="",="(0.005)",="",="",="",="(0.005)",="",=""

="1.prior_math_z_score_xtile#c.va_ela_sib",="",="",="0.023***",="",="",="",="0.008",="",="",="",="0.015***",=""
="",="",="",="(0.004)",="",="",="",="(0.004)",="",="",="",="(0.002)",=""

="2.prior_math_z_score_xtile#c.va_ela_sib",="",="",="0.026***",="",="",="",="0.005",="",="",="",="0.022***",=""
="",="",="",="(0.004)",="",="",="",="(0.005)",="",="",="",="(0.003)",=""

="3.prior_math_z_score_xtile#c.va_ela_sib",="",="",="0.023***",="",="",="",="-0.000",="",="",="",="0.023***",=""
="",="",="",="(0.004)",="",="",="",="(0.005)",="",="",="",="(0.004)",=""

="4.prior_math_z_score_xtile#c.va_ela_sib",="",="",="0.017***",="",="",="",="-0.008",="",="",="",="0.025***",=""
="",="",="",="(0.004)",="",="",="",="(0.005)",="",="",="",="(0.004)",=""

