cdscode,freq1516
1611270130450,105
1611276090146,82
1611276090161,163
1611276095376,70
1611276116222,49
2613336002794,20
4100410128264,8
4100410430090,54
4614086002943,5
4614086002950,3
4615496003354,42
5100580530048,11
5615640530022,3
5615640531509,77
5615646003404,3
5615646003438,27
5615646003446,43
5615646003453,4
5615646105431,33
5615646108518,37
5615806111884,46
6615986057152,14
6616060634758,9
6616066003503,43
6616140635250,64
6616146003511,98
6616146003537,11
6616146103576,45
7100740114470,202
7617540106088,33
7617540730044,223
7617540730317,15
7617540730333,13
7617540730358,5
7617540730416,12
7617540730424,7
7617540730655,1
7617540731646,290
7617540731836,42
7617540734566,130
7617540737809,81
7617546003958,25
7617546003966,43
7617546003974,83
7617546003982,39
7617546004030,30
7617546004048,66
7617546004055,120
7617546004063,104
7617546004097,83
7617546004105,20
7617546004154,32
7617546004162,155
7617546004170,27
7617546004188,52
7617546004196,45
7617546004220,5
7617546004238,8
7617546004246,169
7617546004253,95
7617546004261,3
7617546004295,9
7617546004303,241
7617546004311,95
7617546004329,31
7617546004337,39
7617546004345,106
7617546004352,72
7617546004360,58
7617546004378,79
7617546004394,39
7617546004402,50
7617546004410,19
7617546096226,439
7617546105357,9
7617546111504,37
7617546112395,25
7617546114904,41
7617960730291,12
7617960730325,19
7617960730598,24
7617960732164,66
7617960732941,70
7617960733253,4
7617960733659,79
7617960735316,54
7617960735902,89
7617966004600,121
7617966004659,5
7617966004667,56
7617966004691,75
7617966004733,26
7617966004741,28
7617966004758,20
7617966004766,13
7617966004774,50
7617966004782,98
7617966004808,105
7617966004824,76
7617966004832,65
7617966004840,16
7617966004857,32
7617966004865,251
7617966004873,29
7617966004881,19
7617966004899,68
7617966004907,53
7617966004915,3
7617966004931,54
7617966004956,69
7617966004964,4
7617966004972,34
7617966004980,46
7617966004998,173
7617966005003,43
7617966005011,26
7617966005037,52
7617966005045,30
7617966057210,40
7617966057228,82
7617966057236,33
7617966057244,75
7617966061170,44
7617966097141,8
7617966099717,25
7617966112015,94
7617966114094,188
7617966119515,14
7617966120885,82
9618466005482,13
9619606107437,75
10624301036672,124
10624306007231,109
10624306007256,144
10624306007272,47
10624306007280,78
10624306007298,65
10624306007314,104
10624306007322,68
10624306007348,69
10624306111124,99
10738091030121,60
10738096005995,89
10738096006019,31
12626870107110,6
12626871230705,19
12628100108688,27
12628101233352,13
12628101233402,59
12628286007884,71
12628286116289,24
12630400129114,1
12630401237007,7
12630406008197,11
12630406008213,13
12630406008221,17
12630406008239,14
12753741232909,4
12753746007843,15
12753821230135,16
15637926010078,72
15637926010094,112
15637926010102,57
15638261536135,84
15638266057426,135
15638266108898,21
16638750101717,19
16638756010284,115
16739321630953,8
16739326010565,58
16739326010573,31
16739326109888,137
16739326118566,286
17640141734359,4
17640146010607,3
17640146107791,5
17640146112759,3
17640220132571,3
17640221735000,2
17640226010615,7
17640226084990,13
17640226109706,2
17640486010656,3
17640551736008,1
17640556105456,11
17640556107049,5
17640556110761,14
17640636010680,10
17640636108773,7
17640711737006,12
19101990121772,62
19101990127498,121
19642121930056,9
19642121930361,116
19642121931880,14
19642121933159,7
19642126010862,3
19642126010904,6
19642126010912,6
19642126010920,2
19642126010938,30
19642126010946,10
19642126010953,39
19642126010961,3
19642126010979,7
19642126010987,20
19642126010995,4
19642126057442,4
19642126057459,8
19642126061238,4
19642126066708,67
19642126066716,10
19642126068274,8
19642126071351,3
19642126071369,15
19642126085609,42
19642126085617,22
19642126093447,18
19642126093454,47
19642460100081,32
19642460111872,44
19642461930213,26
19642461931732,5
19642461936624,21
19642461937051,9
19642461995398,65
19642461995406,10
19642461995844,17
19642461995968,31
19642461996644,3
19642791930528,17
19642791931765,11
19642791933449,52
19642796011217,2
19642796011225,1
19642796011233,27
19642796011241,14
19642796011266,8
19642796011274,16
19642796011290,18
19642796011324,13
19642796011340,5
19642796011357,24
19643031930775,11
19643031935618,1
19643036011621,28
19643036011639,1
19643036011647,35
19643036011696,13
19643521933951,6
19643521934926,33
19643521935048,19
19645010000005,14
19645016013130,175
19645016013148,273
19645016013155,492
19645016013163,278
19645016013171,516
19645016013189,389
19645016013197,305
19645016013205,326
19645016013221,231
19645016013247,521
19645016013254,561
19645016013262,224
19645016013288,339
19645016013296,440
19646830101154,62
19646830116129,10
19646831930080,29
19646831931781,170
19646836014781,96
19646836014799,5
19646836014807,28
19646836014815,2
19646836014823,58
19646836066765,44
19646836085658,20
19646836093025,6
19646836099030,11
19646836110563,104
19646911996438,273
19647090100602,210
19648570116558,8
19648570125377,68
19648570126268,1
19648570129973,21
19648576021141,1
19648576021158,6
19648576021208,9
19648576105613,19
19648576105621,10
19648576106793,33
19648576106900,12
19648576107635,30
19648576108609,15
19648576108625,11
19648576111546,13
19648576113906,2
19648576115273,6
19648576115281,5
19648576118749,22
19651020101543,25
19651020110098,59
19651020125690,27
19651026023568,19
19651026023576,1
19651026023584,9
19651026023592,31
19651026071690,12
19651026108245,7
19651026109664,9
19651026110837,13
19651026111520,10
19734371931567,22
19734371931963,17
19734376012256,73
19734376012264,84
19734376012272,63
19734376012280,76
19734376012298,83
19734376012306,93
19734376012322,37
19734376012348,161
19734376012355,270
19734376012389,41
19734376012397,119
19734376012405,6
19734376013478,16
19734376013494,83
19734376023741,84
19734376023758,12
19734376023774,61
19734376023782,93
19734376057558,20
19734376057566,35
19734376057574,47
19734376057582,11
19734376057590,21
19734376061261,80
19734376066732,34
19734376120877,126
20764142030013,20
20764142030039,1
20764146110019,13
21654336024673,83
21654822131340,122
21654822132587,216
21654822133692,134
21750020124578,122
21750026024277,112
21750026024285,355
21750026024681,104
21750026024731,138
22655320132258,6
22655322230035,2
22655322230076,1
22655322235356,33
22655326025001,27
22655326025035,9
22655326025050,31
22655326025068,6
22655326103477,6
23739162332260,20
23739166025308,31
24657302433001,1
24657890127373,58
24657892430098,46
24657892430205,228
24657892430601,40
24657892433605,35
24657892435204,264
24657892439602,21
24737266025480,18
24737266025803,46
24753660105817,19
24753660131862,10
24753662430114,28
24753666025407,13
24753666025415,19
27102722730232,6
27659872730018,9
27659872730414,262
27659876026025,10
27659876026033,295
27659876026041,218
27659876026074,220
27661342731115,2
27661342733657,76
27661346026470,79
27661346026496,75
27661346058754,74
27661420108068,16
27661426026520,5
27661426026538,9
27661426026546,26
27661426026553,5
27661426026561,7
27661426026579,21
27661426026587,9
27661426026595,4
27661426026603,5
27661426026611,10
27661426066963,3
27661426109177,13
27738252730034,116
27738252730141,1
27738256026397,1
27738256026405,23
27738256026421,141
27738256026447,25
29102980114314,10
29102980114330,61
29102980126219,25
29663160125013,4
29663166027080,5
29663246027098,6
29663326027122,9
29663406112593,6
29663570112367,21
29663572930030,5
29663572930048,45
29663572930071,1
29663572930089,2
29663572935500,174
29663736094981,28
29664070128629,3
29664156089403,9
29768776027189,1
29768776111371,2
30665553033206,219
30665556028906,117
30665556028914,168
30665556028922,181
30666700108365,282
30666700108373,239
30666700109066,134
30666700114736,916
30666700116582,384
30666700132852,13
30666703030475,61
30666703030491,399
30666703030608,93
30666703034998,52
30666703035821,345
30666703036357,1434
30666703036456,58
30666706030209,214
30666706030217,167
30666706030225,118
30666706030233,313
30666706030241,315
30666706030266,52
30666706030274,125
30666706030282,390
30666706030308,201
30666706030316,370
30666706030324,919
30666706030332,437
30666706030357,25
30666706030365,244
30666706030399,244
30666706030407,171
30666706030415,463
30666706030431,141
30666706030449,217
30666706058978,378
30666706058986,329
30666706061741,176
30666706061758,322
30666706071195,194
30666706094684,291
30666706095152,165
30666706098552,82
30666706099816,554
30666706102826,250
30666706102875,131
30666706106165,105
30666706107692,333
30666706108484,461
30666706109904,238
30666706110175,75
30666706110183,199
30666706111298,151
30666706113377,371
30666706114631,51
30666706115133,26
30666706115588,736
30666706115836,210
30666706116917,259
30666706117899,474
30667460119925,24
30667466030712,27
30667466030720,27
30667466030738,15
30667466030753,64
30667466030761,14
30667466030787,40
30667466030795,34
30667466030811,19
30667466030829,26
30667466030837,4
30667466030852,18
30667466030860,19
30667466030878,13
30667466030886,8
30667466030928,65
31103140113399,1
31103140126904,29
31668526031157,15
31668940102293,24
31668943131851,33
31668943132453,291
31668943135704,217
31669280116459,110
31669283130119,16
31669283130184,37
31669283135308,299
31669283136504,119
31669510108514,1
31669510111385,4
31669510113068,4
31669513130036,1
31669513134657,11
31669516031363,1
31669516085252,1
31669516098610,1
31669516108351,7
33669770113605,19
33669770125732,11
33669770126896,16
33669773330008,4
33669773334299,10
33669773337128,4
33669776031496,12
33669776031504,20
33669776031512,35
33669776031520,32
33669776031546,4
33669776031553,6
33669776031579,28
33669776031587,18
33669776031595,9
33669776098156,7
33669776106074,27
33669776107304,7
33669776108104,21
33669776116339,28
33669776120109,26
33670330100982,8
33670330105791,1
33670330110106,18
33670330110627,370
33670330110759,22
33670330113647,2
33670330119321,4
33670330123828,10
33670333330446,270
33670333330586,7
33670333330701,3
33670333331600,2
33670333334232,74
33670336031751,6
33670336031785,5
33670336031793,21
33670336031801,2
33670336031819,50
33670336031827,27
33670336031843,2
33670336031850,22
33670336031868,7
33670336031876,1
33670336031884,1
33670336059026,21
33670336059034,14
33670336061766,6
33670336084669,9
33670336107668,16
33670336107676,47
33670336110589,1
33670336114151,32
33670336116404,8
33670336116412,5
33670336117998,25
33670820101121,17
33670820101139,17
33670820102772,4
33670820102780,2
33670820106716,2
33670820113159,38
