cdscode,freq1415
1611766000541,10
1611766000558,50
1611766000566,28
1611766000590,40
1611766000624,70
1611766000640,21
1611766000665,38
1611766000715,19
1611766000749,15
1611766000756,21
1611766000764,40
1611766000798,95
1611766000806,50
1611766000830,20
1611766000848,194
1611766066468,98
1611766089320,57
1611766089619,170
1611766090526,115
1611766090534,21
1611766090542,38
1611766090559,52
1611766106983,87
1611766111330,100
1611920111815,25
1611926000889,28
1611926000905,54
1611926000913,57
1611926000921,61
1611926000947,19
1611926000962,47
1611926000988,22
1611926000996,38
1611926001044,5
1611926001051,51
1611926001093,79
1611926001101,38
1611926001127,26
1611926001135,72
1611926001176,59
1611926001192,63
1611926062160,76
1611926090583,51
1611926104566,47
1611926113815,14
1750930114579,78
1750936001374,6
1750936001390,71
1750936001424,24
1750936118038,119
4755076003172,98
7616636101943,58
7616636119838,65
7617056003719,149
7617476003909,64
7617476003917,65
7617476003933,44
7617966004600,12
7617966004659,28
7617966004667,14
7617966004691,93
7617966004741,77
7617966004758,52
7617966004766,41
7617966004774,24
7617966004782,28
7617966004808,75
7617966004824,46
7617966004832,19
7617966004840,52
7617966004857,16
7617966004865,44
7617966004873,23
7617966004881,59
7617966004899,42
7617966004907,54
7617966004931,66
7617966004956,17
7617966004964,14
7617966004972,14
7617966004980,28
7617966004998,76
7617966005003,26
7617966005011,34
7617966005037,28
7617966005045,72
7617966057210,55
7617966097141,49
7617966099717,6
7617966112015,67
7617966114094,18
7618040102566,158
7618040109173,157
7618040113589,194
7618040119032,84
7618046005060,50
7618046005086,74
7618046005094,71
7618046005102,89
7618046005128,105
7618046005136,66
7618046005151,112
7618046066591,77
7618046071039,72
7618046089130,78
7618046096036,96
7618046097158,127
7618046100952,83
7618046108161,100
7618046110449,89
7618046114326,105
7618046117485,150
8100820830059,1
8618206005391,17
8618206005441,33
8618206113013,29
9618466005482,42
9619296005615,109
9619526005656,46
9619526005664,42
9619780108258,63
9619786005706,48
9619786005714,48
9619786098693,76
9619786109441,44
9737830121566,9
9737836005490,41
9737836005623,43
10620426005797,20
10621256005961,66
10621256005979,96
10621586006027,89
10621586006043,25
10623316007009,24
10623640107409,62
10623646007033,66
10623646007041,30
10623646007058,70
10623726007066,12
10624306007231,42
10624306007256,26
10624306007280,46
10624306007298,16
10624306007314,46
10624306007348,39
10738096005995,125
10739650106476,26
10739650113993,86
10739656006654,35
10739656006662,20
10739656006910,3
10739656006944,22
10739656006951,30
10739656007389,18
10739656112023,53
10739656112775,14
10739656115521,17
10751270129163,65
10751276006969,112
10752346006647,11
10755986005813,57
12627456007736,51
12629766008098,40
12753821230135,11
12753826008049,5
12755156007751,54
