cdscode,freq1617
1611190111765,24
1611190126656,29
1611196090005,44
1611196090013,58
1611196090021,63
1611196090039,31
1611196090047,28
1611196090120,28
1611196100374,72
1611196110779,68
1611766000541,21
1611766000558,27
1611766000566,54
1611766000590,36
1611766000624,35
1611766000640,29
1611766000665,26
1611766000681,25
1611766000715,12
1611766000723,17
1611766000749,61
1611766000756,37
1611766000764,61
1611766000798,82
1611766000806,17
1611766000830,17
1611766000848,205
1611766066468,48
1611766089320,43
1611766089619,29
1611766090534,58
1611766090542,60
1611766090559,67
1611766104723,55
1611766106983,87
1611766111330,84
1611920111815,53
1611926000889,18
1611926000905,79
1611926000913,77
1611926000921,14
1611926000947,54
1611926000962,52
1611926000988,61
1611926000996,45
1611926001044,64
1611926001051,50
1611926001093,32
1611926001101,44
1611926001127,4
1611926001135,64
1611926001176,66
1611926001192,47
1611926062160,84
1611926090583,53
1611926104566,33
1611926113815,5
1750930114579,144
1750930123935,116
1750930131615,127
1750936001374,27
1750936001390,107
1750936001424,48
2613336002794,22
3739816002810,40
3739816002828,38
3739816002844,29
3739816002851,19
3739816002869,17
3739816002877,24
4755076003172,92
7100740114470,120
7616636101943,53
7616636119838,58
7617050133769,49
7617056003719,58
7617396003826,22
7617396003834,61
7617396003842,22
7617396003875,66
7617476003909,55
7617476003917,56
7617476003933,50
7617966004659,50
7617966004667,56
7617966004691,74
7617966004733,7
7617966004741,53
7617966004758,97
7617966004766,44
7617966004774,64
7617966004782,40
7617966004808,47
7617966004824,102
7617966004840,86
7617966004857,18
7617966004865,41
7617966004873,62
7617966004881,29
7617966004899,36
7617966004907,52
7617966004915,53
7617966004931,45
7617966004964,75
7617966004972,15
7617966004998,102
7617966005003,55
7617966005011,42
7617966005037,38
7617966005045,34
7617966057210,77
7617966097141,11
7617966099717,50
7617966112015,142
7617966114094,84
7618040102566,167
7618040109173,122
7618040113589,139
7618040119032,126
7618040132902,56
7618040730218,3
7618046005060,53
7618046005086,77
7618046005094,93
7618046005102,74
7618046005128,101
7618046005136,77
7618046005151,86
7618046066591,99
7618046071039,84
7618046089130,92
7618046096036,88
7618046097158,90
7618046100952,90
7618046108161,74
7618046110449,82
7618046114326,109
7618046117485,107
9618460123125,9
9618466005482,64
9618796005508,49
9618876005516,46
9619296005615,97
9619526005649,90
9619526005656,48
9619526005664,50
9619606107437,83
9619780108258,48
9619786005706,58
9619786005714,47
9619786098693,45
9619786109441,62
9737836005490,29
9737836005623,25
10621256005961,58
10621256005979,47
10621586006027,82
10621586006043,26
10624306007231,47
10624306007256,57
10624306007280,44
10624306007298,20
10624306007314,53
10624306007322,22
10624306007348,37
10738096005995,94
10739650106476,54
10739650113993,41
10739650130690,20
10739656005789,21
10739656006654,47
10739656006662,13
10739656006910,59
10739656006944,21
10739656006951,42
10739656007389,54
10739656112023,48
10739656112775,16
10739656115521,55
10751270129163,85
10751276006969,78
10752750124586,19
10755986005813,55
12626796007678,30
12628286007884,58
12629506008072,36
12753746007843,51
12753826008049,8
12755156007751,42
12755156007777,39
12755156007793,40
12755156007827,66
12768026008148,38
13630736008270,39
13630736008288,72
13630736008296,89
13630736008304,116
13630990113985,94
13630996008346,60
13630996008361,71
13630996008379,65
13630996008387,41
13630996099485,99
13630996106975,57
13631076008403,9
13631076103535,40
15633130113027,101
15633136008833,108
15633136110464,68
15633210129171,42
15633216008858,51
15633216008866,52
15633216008874,20
15633216008882,40
15633216008890,60
15633216008924,33
15633216008932,9
15633216008940,93
15633216008965,40
15633216008973,35
15633216008981,75
15633216008999,86
15633216009013,59
15633216009047,33
15633216009062,32
15633216009070,38
15633216009088,44
15633216009096,30
15633216009104,83
15633216009120,22
15633216009146,32
15633216009161,82
15633216009187,49
15633216009195,44
15633216009203,44
15633216109052,80
15633216109060,37
15633216109078,44
15633216111900,71
15633216114284,17
15633216116719,94
15634206009419,11
15635780107771,106
15635786009989,53
15635786090591,111
15637926010078,104
15637926010086,67
15637926010102,78
15638266010201,44
15638266105415,44
15638266108898,41
16638836010292,87
16638836010300,22
16638836010318,70
16638836010326,14
16639170110981,36
16639176010391,50
16639176010409,35
16639176010417,40
16639176010425,62
16639176010433,66
16639176108815,25
16639176113609,27
16639176118798,22
16639336010466,37
16739326010565,92
16739326010573,29
16739326118566,18
17640146010607,40
17640146112759,27
17640220132571,23
17640226010623,57
17640226109706,75
17640306010649,57
17640486010656,26
17640556010672,10
17640556105456,9
17640556110761,61
17769766010680,27
19642126010862,16
19642126010904,76
19642126010912,65
19642126010920,49
19642126010938,39
19642126010946,50
19642126010953,62
19642126010961,66
19642126010979,47
19642126010987,78
19642126010995,27
19642126066716,63
19642126068274,84
19642126071351,55
19642126071369,66
19642126085609,78
19642126085617,70
19642126093447,37
19642126093454,108
19642616011134,84
19642616011159,36
19642616011167,42
19642616011175,101
19642616011183,63
19642616011191,8
19642876011373,40
19642876011381,52
19642876011407,70
19642876011415,46
19642876011423,85
19642876011431,61
19642876011449,56
19642876011464,50
19642876011480,33
19642876011498,29
19642876011506,96
19642876011514,68
19642876110043,43
19642956011530,76
19642956011563,65
19642956011571,42
19642956057483,42
19643030128306,8
19643036011605,47
19643036011613,51
19643036011621,58
19643036011639,65
19643036011647,56
19643036011654,83
19643036011696,67
19643036011704,75
19643036011712,58
19643036057517,59
19643296011787,33
19643296011795,88
19643296011803,62
19643296011811,70
19643296011829,22
19643296011837,67
19643296011845,62
19643296110035,63
19643450101600,48
19643456012033,53
19643456107353,33
19644446012660,77
19644446012678,91
19644446012686,67
19644446012694,56
19644446012702,62
19644856012975,51
19644856013007,39
19644856013031,55
19644856013049,77
19644856013072,66
19644856013080,64
19644856013098,99
19644856013106,89
19644856013114,62
19644856089148,70
19645016013130,18
19645016013155,51
19645016013171,59
19645016013189,54
19645016013197,3
19645016013205,48
19645016013221,14
19645016013247,62
19645016013254,44
19645016013262,25
19645016013288,45
19645016013296,37
19645276013304,76
19645276013312,43
19645276013338,75
19645276013353,54
19645276013379,61
19645276013387,72
19645276013403,61
19645276013411,44
19645686013619,58
19645686013627,34
19645686013635,79
19645686013643,28
19645686013650,74
19645686013676,58
19645686013684,22
19645686013692,47
19645686013718,44
19645686013726,89
19645686013734,40
19645686013742,41
19645686013767,54
19645686013775,71
19645686013783,100
19645686013809,68
19645686013817,27
19645686013825,47
19645686013833,86
19645686013841,67
19645926013957,81
19645926013973,53
19645926013981,76
19645926013999,105
19645926014013,44
19645926014039,121
19645926117246,58
19646006095434,151
19646426014583,2
19646426014591,15
19646426014609,8
19646426105969,44
19646426106272,21
19646426108542,8
19646830116129,55
19646836014799,114
19646836014807,31
19646836014815,137
19646836014823,101
19646836085658,89
19646836093025,76
19646836099030,126
19646836110563,161
19646916014831,59
19646916014856,61
19646916014898,70
19646916014906,64
19646916014914,21
19646916014930,53
19647330100867,100
19647330101444,2
19647330102483,185
19647330117903,156
19647330121699,109
19647330121707,136
19647330125609,51
19647330125625,28
19647330125641,88
19647330127670,140
19647330128512,95
19647330129460,32
19647336019079,71
19648086020507,47
19648086020515,116
19648086020523,67
19648086020531,100
19648086020549,71
19648086020556,50
19648086020564,75
19648086020580,120
19648086020598,45
19648086020614,34
19648086020622,72
19648086020630,62
19648086020648,81
19648086020655,94
19648086020663,80
19648086020671,76
19648086020689,72
19648166020739,38
19648166020747,15
19648166020762,71
19648166020770,101
19648166020788,64
19648166105407,36
19648320100636,54
19648320100644,53
19648320108027,50
19648326020796,66
19648326020804,49
19648326020812,68
19648326066773,43
19648326095442,38
19648326107171,69
19648326113047,86
19648570116558,10
19648570124156,105
19648570129973,103
19648576021141,101
19648576021158,92
19648576021190,142
19648576105621,158
19648576106793,114
19648576106900,89
19648576107635,96
19648576108609,24
19648576108625,151
19648576108633,91
19648576111538,108
19648576111546,107
19648576113906,58
19648576115273,50
19648576118749,77
19648576119143,65
19648730102681,94
19648730108779,67
19648736021380,70
19648736021414,68
19648736021430,60
19648736021448,44
19648736021455,51
19648736021463,86
19648736021471,78
19648736021489,78
19648736117444,55
19648811932409,68
19648816021505,16
19648816021547,30
19648816021554,52
19648816021570,42
19648816021588,36
19648816021612,88
19648816021620,33
19648816021679,69
19648816021687,44
19648816021711,23
19648816021729,40
19648816021737,113
19648816021760,65
19648816021778,58
19648816119549,70
19648816120265,69
19649316022164,52
19649316022172,27
19649316022180,80
19649316022206,36
19649646022495,60
19649646022529,66
19650376022800,65
19650376022818,40
19650376022834,116
19650376102966,69
19651020101543,115
19651020110098,37
19651020125690,155
19651026023568,82
19651026023576,15
19651026023584,127
19651026023592,71
19651026071690,1
19651026108245,84
19651026109664,74
19651026111520,120
19651106023626,47
19651106023634,38
19651106023667,29
19651106023675,43
19651106023683,40
19651106023691,24
19651106023717,37
19651106023733,23
19651516106561,14
19734450122465,30
19734456014112,50
19734456014120,36
19734456014138,48
19734456014153,52
19734456014179,64
19734456014203,100
19734456014237,33
19734456014252,35
19734456014260,50
19734456014278,45
19734456014286,43
19734456014294,52
19734456014302,48
19734456014336,27
19734456014369,49
19734456014385,30
19734456014393,63
19734456014419,45
19734456022263,27
19734456022396,36
19734456066757,39
19734456068811,39
19753336020325,69
19753336020358,93
19753336020390,62
19753336020408,74
19753336020416,75
19753416022008,95
19753416022024,78
19753416022032,80
19753416022099,109
19753416022107,77
19753416022115,69
19753416022149,67
19753416022156,89
19768696023808,47
19768696023816,99
20651856024087,24
20651856024111,17
20651856113922,2
21654336024673,30
21733616024954,4
23655406025084,29
23655576025092,34
23655816025167,33
23656150128280,2
23656156025191,55
23656156114581,19
23739166025308,103
24656316025316,22
24656316025324,30
24656316025332,35
24656316025340,29
24656316025365,31
24656316025373,49
24656316113161,41
24656986025464,99
24656986025472,14
24658620114074,82
24658626111991,93
24736196025720,50
24736196025746,34
24753176112940,51
24753660105817,76
24753666025407,88
24753666025415,83
27659616119663,10
27659876026025,9
27659876026041,70
27659876026074,80
27660920124602,40
27660920129239,45
27660926026181,71
27660926026199,37
27660926026207,58
27660926026223,55
27660926026249,47
27660926026256,34
27660926026280,34
27660926026314,55
27660926026355,53
27660926058721,68
27661420108068,194
27661426026520,94
27661426026538,138
27661426026553,81
27661426026561,163
27661426026579,145
27661426026587,143
27661426026595,69
27661426026603,67
27661426026611,146
27661426066963,67
27661426109177,90
27738256026397,74
27738256026405,72
27738256026413,47
27738256026447,67
27754736026090,99
28662416026744,55
28662586026751,5
28662660109140,113
28662666026769,54
28662666026777,66
28662666026785,54
28662666026827,83
28662666026835,35
28662666026850,63
28662666026868,21
28662666026876,41
28662666026892,41
28662666026900,62
28662666026918,43
28662666026926,26
28662666026934,66
28662666026942,73
28662666026967,42
28662666026975,33
28662666026983,79
28662666027007,9
28662906027049,106
29663406027148,17
30664726027676,59
30664726027684,22
30664726027692,39
30664726027700,64
