cdscode,freq1718
1611190111765,41
1611190126656,27
1611196090005,26
1611196090013,60
1611196090021,76
1611196090039,48
1611196090047,50
1611196090120,14
1611196100374,72
1611196110779,56
1611276090146,79
1611276095376,68
1611276116222,81
1611436090187,49
1611436090211,39
1611436090252,65
1611436090278,27
1611436090286,38
1611436090302,39
1611436090310,45
1611436090328,31
1611436097729,41
1611436105316,23
1611506090351,27
1611506090369,63
1611506090393,125
1611506090401,49
1611506090419,26
1611506090435,66
1611506090468,62
1611506090484,76
1611506113005,42
1611686090492,31
1611766000541,12
1611766000558,36
1611766000566,34
1611766000590,39
1611766000624,80
1611766000640,58
1611766000665,40
1611766000681,53
1611766000715,103
1611766000723,46
1611766000749,40
1611766000756,74
1611766000764,59
1611766000798,90
1611766000830,47
1611766000848,198
1611766066468,61
1611766089320,39
1611766089619,84
1611766090526,60
1611766090534,61
1611766090542,83
1611766090559,65
1611766104723,80
1611766111330,86
1611920111815,39
1611926000889,24
1611926000905,81
1611926000913,86
1611926000921,47
1611926000947,35
1611926000962,18
1611926000988,42
1611926000996,56
1611926001044,59
1611926001051,19
1611926001093,27
1611926001101,54
1611926001127,56
1611926001135,65
1611926001176,66
1611926001192,42
1611926062160,63
1611926090583,66
1611926104566,51
1611926113815,7
1612000135376,30
1612006001234,47
1612006001259,122
1612006001283,66
1612006001291,72
1612006001317,53
1612006071906,86
1612006089338,75
1612006097661,71
1612006110332,92
1612006117543,60
1612346001457,16
1612346001473,36
1612346001481,31
1612346001507,1
1612346001523,32
1612346001531,44
1612426001572,101
1612426001606,48
1612426001622,76
1612426101604,82
1612426115505,86
1612426115554,44
1612426118525,73
1612756002281,34
1612756002299,82
1612756002307,44
1613096002505,34
1613096002521,61
1613096002539,51
1613096002547,39
1613096002554,51
1613096002604,27
1613096002612,37
1613096002620,62
1613096002653,79
1750930114579,103
1750930123935,101
1750930131615,96
1750936001374,65
1750936001390,109
1750936118038,106
1751016001366,163
1751016001416,102
1751016002315,108
1751016002323,126
1751016002349,110
1751016002356,122
1751016089361,128
1751016114318,110
1751016117600,126
2613336002794,8
3739816002810,41
3739816002828,22
3739816002844,29
3739816002851,23
3739816002869,14
3739816002877,21
4614086002943,43
4614326003115,49
4614326105761,39
4614996003198,24
4615076003255,11
4615076003263,28
4615076003271,46
4615076094957,31
4755076003172,79
6616066003503,16
6616146003511,48
6616146003537,12
6616220118729,66
7616480100461,27
7616480106583,30
7616480113761,21
7616480730259,1
7616486003578,3
7616486003594,28
7616486003602,25
7616486003610,36
7616486003628,20
7616486003636,51
7616486084941,34
7616486108989,46
7616486110514,22
7616486115380,10
7616486117501,17
7616550102376,106
7616550108019,94
7616550127464,63
7616556003644,53
7616556070981,48
7616556109730,35
7616556117410,108
7616556119754,109
7616716003677,19
7616976003701,35
7617136003727,100
7617136003743,67
7617136003750,63
7617136003792,72
7617396003826,42
7617396003834,57
7617396003842,29
7617396003875,56
7617540106088,87
7617540135822,16
7617546003958,59
7617546003966,70
7617546003974,39
7617546003982,41
7617546004048,23
7617546004055,38
7617546004097,86
7617546004105,62
7617546004154,72
7617546004162,79
7617546004170,55
7617546004188,108
7617546004238,1
7617546004246,86
7617546004253,73
7617546004295,60
7617546004303,40
7617546004311,89
7617546004329,50
7617546004337,71
7617546004345,55
7617546004360,79
7617546004378,38
7617546004394,37
7617546004402,72
7617546004410,45
7617546096226,52
7617546112395,45
7617620110684,18
7617620129064,35
7617626004428,46
7617626096234,71
7617626110803,35
7617626110811,67
7617706004444,66
7617706004451,63
7617706004501,56
7617706066583,66
7617880116863,82
7617886004527,39
7617886004535,24
7617886004543,56
7617886004568,32
7617886004576,39
7617886098578,55
7617886109383,64
7617966004600,16
7617966004659,8
7617966004691,140
7617966004741,30
7617966004758,26
7617966004766,29
7617966004774,60
7617966004782,35
7617966004808,59
7617966004824,42
7617966004840,35
7617966004857,41
7617966004865,44
7617966004873,39
7617966004899,17
7617966004907,45
7617966004931,58
7617966004956,15
7617966004964,53
7617966004972,20
7617966004998,58
7617966005003,26
7617966005011,23
7617966005037,41
7617966005045,39
7617966097141,8
7617966099717,41
7617966112015,77
7617966114094,74
7618120131714,45
7618126005169,69
7618126005177,35
7618126005185,48
7618126005193,58
7618126005243,25
8618206005375,21
8618206005433,15
8618206005441,5
8618206113013,39
9618380100024,89
9618380107227,25
9618386005466,31
9618386005474,70
9618386107361,59
9618386110456,86
9618460123125,8
9618466005482,48
9618796005508,38
9618796109698,36
9618876005516,35
9619296005615,47
9619526005649,75
9619526005656,63
9619526005664,67
9619780108258,52
9619786005706,34
9619786005714,42
9619786098693,34
9619786109441,60
9737836005490,28
9737836005623,17
10101086085112,93
10621096005839,18
10622400113142,92
10622406108328,3
10624140113043,63
10624140123463,42
10624146007108,32
10624146007116,21
10624146007124,53
10624146007132,44
10624146007140,52
10624146007157,108
10624146007165,51
10624146007173,37
10624146007181,18
10624146007207,314
10624146007215,41
10624146117865,57
10624146117873,30
10625136007405,49
10738096005995,87
10739650106476,92
10739650113993,71
10739650130690,41
10739656005789,24
10739656006654,97
10739656006910,74
10739656006944,86
10739656006951,29
10739656007389,68
10739656112023,74
10739656112775,27
10739656115521,58
10739656120521,99
10739990123596,10
10739996006688,51
10739996007371,55
10739996119978,57
10751270129163,94
10751276006969,91
10752750124586,80
10754086007082,13
11625546007439,19
11626386007504,27
11626466089262,9
12626796007678,31
12627036007694,16
12627456007736,54
12628286007884,73
12628936007959,40
12629016007967,3
12629016007991,1
12629276008023,9
12629506008072,79
12629766008098,56
12630086008114,15
12630246008155,19
12630326008171,59
12630406008197,3
12630406008213,12
12630406008221,11
12630406008239,1
12753746007843,48
12755156007751,37
12755156007777,39
12755156007793,32
12755156007827,44
12768020124164,72
12768026007868,29
12768026008148,21
13630736008270,46
13630736008288,74
13630736008296,80
13630736008304,117
13631230118455,75
13632146008635,27
14632486008692,8
14632896008775,25
14633056008809,13
14766876008726,92
15633130113027,95
15633136008833,127
15633136110464,74
15633210129171,41
15633216008858,40
15633216008866,24
15633216008874,4
15633216008882,75
15633216008890,35
15633216008924,54
15633216008932,11
15633216008940,59
15633216008965,50
15633216008973,28
15633216008981,47
15633216008999,83
15633216009013,28
15633216009047,26
15633216009062,28
15633216009070,28
15633216009088,44
15633216009096,22
15633216009104,42
15633216009120,14
15633216009146,20
15633216009161,60
15633216009187,30
15633216009195,30
15633216009203,35
15633216109052,6
15633216109060,42
15633216109078,57
15633216111900,57
15633216114284,18
15633216116719,55
15634206009419,13
15634386009435,42
15634796101588,48
15634796109987,165
15634796112783,101
15634796112791,158
15635030100685,138
15635030110767,120
15635030116715,127
15635036009559,68
15635036009583,90
15635036009591,106
15635036108468,91
15635036111157,120
15635526009666,22
15635526115042,53
15635780107771,92
15635786009989,80
15635786090591,67
15637846010060,19
15637926010078,78
15637926010086,23
15637926010102,86
15638266010201,30
15638266105415,68
15638266108898,51
15638420113167,67
15638426010243,64
15638426010250,85
15638426110340,85
15737426009294,34
15737426009328,19
15737426009609,11
15737426009625,38
15737426009633,44
15737426110712,30
16638916010367,76
16639170110981,32
16639176010391,59
16639176010409,48
16639176010417,38
16639176010425,68
16639176010433,56
16639176108815,45
16639176113609,66
16639176118798,41
17640146010607,55
17640146112759,28
17640220132571,36
17640226010615,24
17640226084990,28
17640226109706,14
17640306010649,55
17640486010656,20
17640556010672,18
17640556105456,14
17640556110761,30
17769766010680,34
18640896010698,13
18641056010730,28
18641136010748,19
18641626010763,9
18641626010789,1
18641706010797,43
18641886010805,9
18641966010813,3
19101996116883,126
19642126010862,36
19642126010904,61
19642126010912,39
19642126010920,47
19642126010938,31
19642126010946,39
19642126010953,48
19642126010961,64
19642126010979,45
19642126010987,59
19642126010995,46
19642126066716,92
19642126068274,81
19642126071351,34
19642126071369,61
19642126085609,71
19642126085617,71
19642126093447,81
19642126093454,86
19642616011134,96
19642616011159,81
19642616011167,105
19642616011175,96
19642616011183,58
19642616011191,66
19642796011217,14
19642796011233,33
19642796011241,42
19642796011266,13
19642796011274,28
19642796011290,32
19642796011308,15
19642796011316,42
19642796011332,20
19642796011340,55
19642796011357,19
19642876011373,23
19642876011381,36
19642876011407,39
19642876011415,39
19642876011423,51
19642876011431,62
19642876011449,47
19642876011464,40
19642876011480,24
19642876011498,28
19642876011506,57
19642876011514,54
19642876110043,36
19642956011530,44
19642956011563,46
19642956011571,62
19642956057483,43
19643030128306,5
19643036011605,55
19643036011613,48
19643036011621,31
19643036011639,80
19643036011647,52
19643036011654,32
19643036011696,61
