cdscode,freq1819
1611190111765,26
1611190126656,44
1611196090005,11
1611196090013,67
1611196090021,55
1611196090039,41
1611196090047,58
1611196090120,20
1611196100374,69
1611196110779,58
1611686090492,41
1611766000541,37
1611766000558,31
1611766000566,41
1611766000590,47
1611766000624,77
1611766000640,51
1611766000665,46
1611766000681,35
1611766000715,47
1611766000723,44
1611766000749,51
1611766000756,67
1611766000764,63
1611766000798,87
1611766000806,74
1611766000830,15
1611766000848,201
1611766066468,58
1611766089320,55
1611766089619,54
1611766090526,86
1611766090534,34
1611766090542,60
1611766090559,49
1611766104723,89
1611766106983,56
1611766111330,70
1611920111815,48
1611926000889,25
1611926000905,68
1611926000913,72
1611926000921,40
1611926000947,32
1611926000962,49
1611926000988,23
1611926000996,45
1611926001044,76
1611926001051,23
1611926001093,54
1611926001101,45
1611926001127,27
1611926001135,81
1611926001176,70
1611926001192,38
1611926062160,49
1611926090583,36
1611926104566,37
1612346001440,30
1612346001457,18
1612346001473,25
1612346001481,31
1612346001507,31
1612346001523,31
1612346001531,33
1612916002372,47
1612916002398,33
1612916002414,42
1612916002422,63
1612916002430,35
1612916002448,45
1612916002455,41
1612916002463,56
1613096002505,48
1613096002521,34
1613096002539,38
1613096002547,23
1613096002554,37
1613096002604,38
1613096002612,75
1613096002620,41
1613096002653,53
1750930131615,95
1750930136929,78
1750936001390,91
1750936001424,50
1750936118038,126
2613336002794,10
3739816002810,47
3739816002828,42
3739816002844,29
3739816002851,15
3739816002869,23
3739816002877,31
4615076003255,17
4615076003263,35
4615076003271,36
4615076094957,22
4755076003172,105
7100740114470,211
7616636119838,110
7616976003701,54
7617396003826,48
7617396003834,56
7617396003842,48
7617396003875,77
7617476003909,61
7617476003917,55
7617476003933,59
7617880116863,68
7617886004527,61
7617886004535,31
7617886004543,82
7617886004568,26
7617886004576,18
7617886098578,89
7617886109383,47
7618040102566,140
7618040109173,144
7618040113589,154
7618040119032,113
7618040132902,96
7618046005060,74
7618046005086,65
7618046005094,67
7618046005102,75
7618046005128,87
7618046005136,76
7618046005151,97
7618046066591,83
7618046071039,74
7618046089130,78
7618046096036,115
7618046097158,78
7618046100952,91
7618046108161,78
7618046110449,86
7618046114326,89
7618046117485,139
9618460123125,13
9618466005482,67
9618796005508,23
9618796109698,30
9618876005516,116
9619296005615,35
9619526005649,101
9619526005656,56
9619526005664,59
9619780108258,36
9619786005706,48
9619786005714,37
9619786098693,41
9619786109441,37
9737836005490,26
9737836005623,18
10620426005797,27
10621256005961,18
10621256005979,97
10624140113043,57
10624140123463,35
10624146007108,39
10624146007116,53
10624146007124,46
10624146007132,45
10624146007140,23
10624146007157,137
10624146007165,41
10624146007173,94
10624146007181,39
10624146007207,257
10624146007215,50
10624146117865,74
10624146117873,71
10624306007231,52
10624306007256,38
10624306007280,34
10624306007298,18
10624306007314,51
10624306007322,20
10624306007348,27
10625136007405,59
10738096005995,82
10739650106476,78
10739650113993,61
10739650130690,24
10739656005789,41
10739656006654,82
10739656006662,42
10739656006910,68
10739656006944,52
10739656006951,27
10739656007389,26
10739656112023,43
10739656112775,81
10739656115521,49
10739656120521,75
10751270129163,103
10751276006969,77
10755986005813,32
11765626007447,57
12626796007678,32
12627036007694,16
12628286007884,75
12629506008072,87
12629766008098,43
12630326008163,47
12630326008171,108
12753746007843,39
12755156007751,40
12755156007777,40
12755156007793,42
12755156007827,61
12768026007868,45
12768026008148,21
13630736008270,57
13630736008288,96
13630736008296,100
13630736008304,105
13630990113985,65
13630996008346,48
13630996008361,67
13630996008379,83
13630996008387,65
13630996099485,45
13630996106975,41
13631076008403,16
13631076103535,45
13631230118455,54
13631236008411,18
13631236008429,52
13631236008437,52
13631236008452,30
13631236008460,39
13631236008478,91
13631236008486,51
13631236108823,35
13631236113658,45
13631806008593,120
13631986008619,39
13632146008635,38
14632896008775,18
14766876008726,86
15633130113027,116
15633136008833,103
15633136110464,83
15633210129171,71
15633216008858,13
15633216008866,54
15633216008874,21
15633216008882,64
15633216008924,33
15633216008940,75
15633216008965,48
15633216008981,75
15633216008999,68
15633216009013,39
15633216009047,24
15633216009062,50
15633216009070,84
15633216009088,46
15633216009096,28
15633216009104,35
15633216009120,25
15633216009146,14
15633216009161,58
15633216009187,59
15633216009195,47
15633216009203,25
15633216109052,56
15633216109060,50
15633216109078,32
15633216111900,54
15633216114284,25
15633216116719,19
15634386009435,79
15634796101588,41
15634796109987,154
15634796112783,84
15634796112791,159
15635526009666,20
15635526115042,101
15635780107771,24
15635786009989,67
15635786090591,116
15637846010060,28
15638266010201,41
15638266105415,36
15638266108898,59
15638420113167,67
15638426010243,60
15638426010250,69
15638426110340,104
15737426009294,33
15737426009328,27
15737426009609,11
15737426009625,35
15737426009633,47
15737426110712,42
16638836010292,83
16638836010300,33
16638836010318,41
16638836010326,39
16639336010466,66
16739326010565,39
16739326010573,13
16739326118566,32
17640146010607,39
17640146112759,29
17640226084990,14
17640226109706,21
17640486010656,34
17640556010672,18
17640556110761,29
17769766010680,39
18641136010748,33
18641706010797,24
18641966109748,68
18750366096341,11
19101996116883,106
19642126010862,34
19642126010904,39
19642126010912,36
19642126010920,46
19642126010938,29
19642126010946,23
19642126010953,48
19642126010961,56
19642126010979,27
19642126010987,33
19642126010995,26
19642126066716,62
19642126068274,90
19642126071351,49
19642126071369,73
19642126085609,85
19642126085617,77
19642126093447,56
19642126093454,87
19642616011134,86
19642616011159,76
19642616011167,78
19642616011175,80
19642616011183,53
19642616011191,69
19642876011373,30
19642876011381,47
19642876011407,41
19642876011415,36
19642876011423,75
19642876011431,61
19642876011449,44
19642876011464,27
19642876011480,31
19642876011498,79
19642876011506,39
19642876011514,57
19642876110043,36
19642956011530,65
19642956011563,49
19642956011571,43
19642956057483,41
19643036011605,36
19643036011613,87
19643036011621,54
19643036011639,58
19643036011647,44
19643036011654,39
19643036011696,51
19643036011704,78
19643036011712,45
19643036057517,47
19643296011787,67
19643296011795,49
19643296011803,36
19643296011811,45
19643296011829,25
19643296011837,94
19643296011845,61
19643296110035,43
19643450101600,43
19643456012033,24
19643456107353,22
19644446012660,66
19644446012678,105
19644446012686,54
19644446012694,58
19644446012702,47
19644516012736,33
19644516012751,89
19644516012785,89
19644516012801,96
19644516012876,44
19644516114235,197
19644696012918,37
19644696012926,24
19644696012934,44
19644696012942,69
19644696012959,29
19644856012975,39
19644856013007,51
19644856013031,49
19644856013049,93
19644856013072,59
19644856013080,71
19644856013098,85
19644856013106,55
19644856013114,80
19644856089148,72
19645016013130,38
19645016013148,41
19645016013155,31
19645016013163,36
19645016013171,77
19645016013189,37
19645016013197,18
19645016013205,50
19645016013221,14
19645016013247,73
19645016013254,22
19645016013262,27
19645016013288,24
19645016013296,16
19645276013304,46
19645276013312,43
19645276013338,45
19645276013353,36
19645276013379,50
19645276013387,43
19645276013403,56
19645276013411,40
19645356013429,124
19645356116248,69
19645686013619,63
19645686013627,34
19645686013635,50
19645686013643,39
19645686013650,61
19645686013676,61
19645686013684,64
19645686013692,32
19645686013718,58
19645686013726,96
19645686013734,46
19645686013742,46
19645686013767,54
19645686013775,53
19645686013783,80
19645686013809,59
19645686013817,43
19645686013825,46
19645686013833,91
19645686013841,85
19645926013957,89
19645926013973,60
19645926013981,20
19645926013999,57
19645926014013,54
19645926014039,115
19645926117246,39
19646006095434,121
19646830116129,64
19646836014799,161
19646836014807,136
19646836014815,115
19646836014823,95
19646836085658,146
19646836093025,95
19646836099030,162
19646836110563,161
19647330106427,15
19647330108886,41
19647330121079,64
19647330133702,17
19647330135509,44
19647330135921,27
19647336114912,15
19648086020507,33
19648086020515,125
19648086020523,78
19648086020531,84
19648086020549,56
19648086020556,42
19648086020564,46
19648086020580,79
19648086020598,67
19648086020614,37
19648086020622,41
19648086020630,41
19648086020648,35
19648086020655,99
19648086020663,40
19648086020671,64
19648086020689,56
19648166020697,33
19648166020713,45
19648166020739,67
19648166020747,38
19648166020754,40
19648166020762,64
19648166020788,70
19648166105407,30
19648320100636,92
19648320100644,65
19648320108027,77
19648326020796,89
19648326020804,47
19648326020812,64
19648326066773,52
19648326095442,45
19648326107171,60
19648326113047,52
19648570124156,71
19648570129973,37
19648576021141,16
19648576021190,69
19648576021208,14
19648576105621,68
19648576106793,93
19648576107635,24
19648576108609,30
19648576108625,37
19648576108633,43
19648576111538,51
19648576111546,51
19648576113906,47
19648576115273,57
19648576118749,31
19648576119143,14
19648811932409,51
19648816021505,25
19648816021547,19
19648816021554,64
