cdscode,freq1011
1611190106401,7
1611190111765,16
1611190130229,85
1611190132878,55
1611190134304,18
1611196090005,19
1611196090013,5
1611196090021,25
1611196090039,15
1611196090104,15
1611196090112,25
1611196090120,13
1611196100374,28
1611680132746,34
1612590100826,16
1612590100842,14
1612590100859,6
1612590101063,11
1612590102954,6
1612590102962,12
1612590107417,14
1612590110189,10
1612590110361,11
1612590112797,20
1612590130575,16
1612590135905,61
1612590136051,58
1612590137943,26
1613090111799,20
1613090130849,65
1613090137745,12
1613090137810,45
6616140635250,22
7100740731380,50
7616480100479,21
7616480106583,9
7616480110494,7
7616480117218,20
7616480730259,11
7616480730465,47
7616480730861,51
7616486003602,14
7616486003636,11
7616486057178,20
7616486061154,19
7616486084941,12
7616486108989,14
7616486110514,6
7616486113104,14
7616636003669,11
7617540106088,22
7617540730044,47
7617540730416,13
7617540730424,9
7617540731646,73
7617540731836,40
7617540734566,72
7617540734764,12
7617540737809,73
7617546003958,20
7617546003966,15
7617546003974,17
7617546003982,23
7617546004030,22
7617546004048,14
7617546004055,16
7617546004063,40
7617546004071,26
7617546004097,32
7617546004105,17
7617546004121,12
7617546004154,28
7617546004162,23
7617546004170,17
7617546004188,23
7617546004196,18
7617546004220,25
7617546004246,18
7617546004253,11
7617546004261,49
7617546004295,26
7617546004303,22
7617546004311,25
7617546004329,18
7617546004337,24
7617546004345,19
7617546004352,27
7617546004360,19
7617546004378,18
7617546004394,16
7617546004402,13
7617546004410,17
7617546096226,20
7617546105357,15
7617546111504,24
7617546112395,16
7617546114904,46
7617880116863,23
7617880730184,8
7617880735407,15
7617886004527,22
7617886004535,17
7617886004568,7
7617886004576,13
7617886061162,30
7617886084966,7
7617886098578,10
7617886109383,20
7617960730291,11
7617960730598,35
7617960732164,49
7617960732941,40
7617960733659,66
7617960735316,55
7617960735902,61
9618530932756,25
9618530934554,14
9618530936302,33
9619030937805,30
9619036005565,30
9619526005649,18
9619526005656,20
9619526005664,33
9619780101519,14
9619780108258,5
9619786005706,6
9619786005714,6
9619786098693,24
9619786103527,15
10621170101949,9
10621170111153,49
10621170113548,13
10621170113555,18
10621170113563,25
10621171030196,8
10621171030469,7
10621171030501,101
10621171030683,99
10621171031004,12
10621171031053,52
10621176005854,29
10621176005904,28
10621176005938,12
10621176066617,13
10621176097026,22
10621176100408,17
10621176101190,26
10621176108096,16
10621176109235,24
10621176109912,17
10621176109920,25
10621176110258,21
10621176113583,8
10621176116321,19
10621581032150,33
10621586006027,17
10621586006043,12
10621586115190,7
10622650108092,20
10622651035310,67
10623640107409,26
10623641034990,52
10623646007033,10
10623646007041,17
10623646115224,26
10755981030535,22
10755986005813,26
10767786006605,42
10767786006613,7
11626531132109,13
12101240106153,18
12629011230028,20
12629011234004,32
12629016007967,33
12629016007975,5
12629016007991,14
15636770114512,18
15636771534460,15
15638426010243,8
15638426010250,13
15638426010268,39
15638426110340,14
15739081534155,42
16638836010292,5
16638836010300,6
16638836010326,6
16639250118919,27
16639251630169,86
16639251634245,13
16639251634401,89
16739321630953,23
17640221735000,49
17640301732304,11
17640551736008,7
17640636108773,8
19642791930528,22
19642791933449,61
19642871930601,68
19642871938166,54
19643031930775,129
19643031935618,69
19644856012975,14
19644856012991,50
19644856013007,23
19644856013015,52
19644856013023,37
19644856013031,37
19644856013049,36
19644856013072,44
19644856013080,27
19644856013098,48
19644856013106,37
19644856013114,25
19644856089148,27
19645191930320,47
19645191937481,76
19645276013320,12
19645276013353,17
19645276061287,12
19645276061295,37
19645926013981,6
19647251934470,25
19647251934678,59
19647251939875,21
19647256015333,15
19647256015382,16
19647256015556,11
19647256061337,12
19647256061352,40
19647256061386,15
19647741935436,58
19647746115547,26
19648081930155,80
19648081930825,81
19648081935998,65
19648166020705,46
19648166020739,28
19648166020747,37
19648166020754,20
19648166020762,22
19648166020770,26
19648166020788,25
19648166105407,31
19648166110571,43
19648576106900,6
19648576108609,9
19648576115281,14
19648576118749,15
19648811931062,19
19648811931674,20
19648811936103,36
19648811936822,34
19649070111047,12
19649070111054,17
19649070115170,11
19649071933175,68
19649071933324,81
19649071936772,19
19649071937028,101
19649071995547,5
19649071995901,80
19649071996495,26
19649076021786,35
19649076021794,14
19649076021802,31
19649076021828,29
19649076021836,58
19649076021844,22
19649076021851,25
19649076021869,22
19649076021877,38
19649076021885,31
19649076021893,18
19649076021901,26
19649076021919,14
19649076021927,17
19649076021935,34
19649076021943,23
19649076021950,20
19649076021968,29
19649076021976,27
19649076021984,21
19649076058507,38
19649076058515,29
19649076058523,37
19649076061634,38
19649076061642,27
19649076066781,33
19649076068787,22
19649076101133,20
19649076108914,28
19649076108922,21
19649076112437,11
19649076113500,44
19649076120653,14
19650291938455,38
19650296022768,23
19650296022776,27
19650296022784,14
19650296058556,24
19651106023659,8
19651106023675,7
19651106023683,8
19651106023709,5
19651106023725,15
19734371931567,18
19734371931963,12
19734371932326,27
19734451934801,113
19734451935246,96
19734451939834,59
19734451939925,67
19734456014112,7
19734456014120,9
19734456014252,9
19734456014294,12
19734456014310,9
19734456014328,15
19734456014336,11
19734456014351,10
19734456014369,14
19734456014377,6
19734456014385,6
19734456014393,10
19734456014419,17
19734456022255,7
19734456068811,6
20652430110965,129
20652432035707,129
23655402330900,18
23655406025084,16
23655992333649,26
24656982430080,5
24656982432409,49
24656986025464,72
24656986025472,16
24656986109458,32
24658700111294,7
27660920111435,34
27660922732253,18
27660922732808,51
27660922735348,50
27660926026165,10
27660926026181,23
27660926026199,9
27660926026207,15
27660926026223,13
27660926026249,18
27660926026256,11
27660926026280,17
27660926026314,13
27660926026355,24
27660926058713,10
27660926058721,9
27660926058739,27
27660926058747,17
27754402730190,42
28662412831758,19
29663166027080,13
29663246027098,9
29663326027114,23
29663326027122,14
29663326106157,23
29663406027148,16
29663406097315,20
29663570112367,9
29663572930030,10
29663572930063,32
29663572930097,24
29663572935500,39
29663736094981,40
29663736101018,12
29663736105811,28
29664076027197,25
29664150108316,7
29664156089403,15
29664156111199,7
29664156113138,22
29664156117329,10
29664156118996,30
29768776027171,6
30666703030491,96
30666703035821,35
