cdscode,freq1213
1611680132746,22
1611686090492,32
1612590100701,12
1612590100792,14
1612590102988,13
1612590106542,12
1612590110189,14
1612590110239,21
1612590110247,13
1612590110254,27
1612590110262,12
1612590112763,38
1612590112771,25
1612590112789,17
1612590112797,39
1612590112805,33
1612590112813,29
1612590115204,23
1612590115576,22
1612590115584,22
1612590115600,27
1612590115618,29
1612590115626,25
1612590115667,26
1612590118653,9
1612590125161,35
1612590125716,43
1612590130146,12
1612590130179,7
1612590130575,20
1612590132688,20
1612590135905,108
1612590136051,91
1612590137943,113
1612596001630,26
1612596001648,31
1612596001655,37
1612596001663,20
1612596001689,23
1612596001697,8
1612596001713,18
1612596001739,14
1612596001754,25
1612596001812,24
1612596001820,50
1612596001838,22
1612596001846,24
1612596001853,26
1612596001879,19
1612596001903,23
1612596001911,33
1612596001929,18
1612596001945,22
1612596001978,13
1612596001994,27
1612596002018,36
1612596002042,23
1612596002059,24
1612596002075,14
1612596002083,27
1612596002091,11
1612596002109,16
1612596002117,21
1612596002125,12
1612596002141,21
1612596002174,20
1612596002190,18
1612596002216,18
1612596002273,22
1612596056998,46
1612596057004,31
1612596057020,42
1612596057046,20
1612596057061,38
1612596057079,49
1612596057087,32
1612596057095,34
1612596066450,11
1612596072235,34
1612596096523,17
1612596114011,14
1612596118616,20
1612596118640,18
1612596118657,19
7100740114470,70
7616636003669,12
7617540106088,22
7617540730044,54
7617540730341,5
7617540730416,26
7617540730424,6
7617540730655,5
7617540731646,79
7617540731836,56
7617540734566,94
7617540734764,16
7617540737809,84
7617546003958,15
7617546003966,16
7617546003974,34
7617546003982,27
7617546004030,42
7617546004048,17
7617546004055,15
7617546004063,40
7617546004097,26
7617546004105,22
7617546004154,52
7617546004162,31
7617546004170,15
7617546004188,43
7617546004196,33
7617546004220,25
7617546004246,28
7617546004253,16
7617546004261,40
7617546004295,22
7617546004303,19
7617546004311,23
7617546004329,22
7617546004337,20
7617546004345,16
7617546004352,40
7617546004360,20
7617546004378,21
7617546004394,24
7617546004402,22
7617546004410,27
7617546096226,19
7617546105357,37
7617546111504,28
7617546112395,14
7617546114904,29
7617960730309,11
7617960730598,34
7617960732164,63
7617960732941,57
7617960733253,13
7617960733659,30
7617960735316,66
7617960735902,35
7617966004600,10
7617966004691,5
7617966004758,8
7617966004782,19
7617966004824,17
7617966004840,8
7617966004881,15
7617966004915,22
7617966004964,12
7617966004972,7
7617966004980,16
7617966005037,8
7617966005045,5
7617966057228,39
7617966057236,12
7617966057244,9
7617966061170,23
7617966099717,17
7617966112015,21
7617966114094,11
7617966119515,25
7617966120885,25
9618466005482,19
9619786005714,14
9619786103527,23
9619786109441,6
10621581032150,15
10621586006027,20
10621586006043,11
10621586115190,22
10622651035310,85
10739991033430,15
12629011234004,24
15633136008817,19
15633390108589,12
15633396009211,17
15633396009229,9
15633396009237,10
15634046009351,30
15634046115471,47
15634386009435,17
15634610107987,17
15635030101014,29
15635036009567,15
15635036112270,27
15635450122887,6
15635526009666,36
15636936103493,27
15637926010078,42
15637926010086,29
15637926010094,48
15637926010102,52
15638006010136,11
15751681530401,11
17640221735000,43
18640891831601,8
18641056010730,16
18641706010797,15
18641886010805,10
18641966010813,5
18642041838507,5
18642046010847,5
19642871936384,7
19642871938166,30
19642876011399,7
19642876011423,8
19642876011431,5
19642876011456,11
19642876011472,12
19642876011498,5
19642876011506,5
19645271932698,5
19645271932706,64
19645276013304,15
19645276013312,5
19645276013353,11
19645276013379,6
19645276013411,18
19645276061287,11
19645276061295,31
19647741935436,80
19648811936103,57
19648811936822,110
19649071933175,41
19649071933324,75
19649071936772,13
19649071937028,119
19649071995901,68
19649071996495,20
19649076021836,8
19649076021851,9
19649076021885,28
19649076021950,7
19649076058507,36
19649076058515,12
19649076058523,25
19649076061634,38
19649076061642,29
19649076066781,19
19649076108914,32
19649076113500,8
19650786023345,19
19734451934801,64
19734451938935,5
19734451939834,40
19734451939925,13
19734456014120,5
19734456014146,17
19734456014153,16
19734456014179,26
19734456014203,6
19734456014252,12
19734456014260,10
19734456014278,10
19734456014286,7
19734456014294,26
19734456014302,13
19734456014310,7
19734456014328,9
19734456014336,13
19734456014351,13
19734456014369,9
19734456014377,9
19734456014385,8
19734456014419,25
19734456022255,19
19734456022396,7
19734456066757,6
19734456068811,22
19734520125005,15
19734521936228,35
19734521937564,36
19734526022222,7
19734526022248,11
19734526022271,10
19734526022289,28
19734526022321,12
19734526022354,6
19734526022362,8
19734526022388,20
19734526022404,13
19734526022412,7
19734526103352,29
20652430110965,147
20652432035707,99
23655406025084,10
23656072334563,7
24656982432409,32
24656986025464,11
24656986109458,33
27102722730117,16
27102722730265,27
27660506026124,24
27660506026132,5
27660506106777,12
27660920111435,35
27660922732808,42
27660922735348,49
27660926026256,12
27660926026322,8
27660926058721,25
27660926058739,5
27660926058747,12
27661420108068,8
27661426026520,9
27661426026538,7
27661426026546,6
27661426026561,6
27661426026579,8
27661426026587,6
27661426026595,9
27661426026611,15
27661426066963,8
27661590124610,8
27661592730109,29
27661592730166,46
27661592733178,36
27661592734481,8
27661592734556,40
27661596058762,26
27661596058770,36
27661596110753,39
27661596118129,21
27738252730034,18
27738252730141,10
27738256026397,13
27738256026405,11
27738256026413,29
27738256026447,9
27754732730885,31
30666700108365,80
30666700108373,40
30666700114736,103
30666700116582,40
30666703030475,16
30666703030491,118
30666703030608,5
30666703034998,6
30666703035821,94
30666703036357,165
30666703036456,130
30666706030209,37
30666706030217,23
30666706030225,26
30666706030233,33
30666706030241,22
30666706030266,42
30666706030274,22
30666706030282,46
30666706030308,32
30666706030316,49
30666706030324,19
30666706030332,45
30666706030357,18
30666706030365,22
30666706030399,46
30666706030407,48
30666706030415,60
30666706030431,26
30666706030449,40
30666706058978,53
30666706058986,66
30666706061741,40
30666706061758,72
30666706071195,55
30666706094684,50
30666706095152,22
30666706098552,71
30666706099816,55
30666706102875,26
30666706106165,17
30666706107692,27
30666706108484,42
30666706109904,27
30666706110183,46
30666706111298,28
30666706113377,35
30666706114631,30
30666706115133,9
30666706115588,52
30666706115836,16
30666706116917,40
30666706117899,78
33671813335759,35
33672070113191,112
33672073330727,124
33672073335973,111
33672496114748,12
33751920101105,32
33751920105734,134
33751920105759,55
33751920108498,27
33751920113696,24
33751923330370,27
33751923330495,6
33751923330636,5
33751923330743,26
33751926032825,33
33751926096994,16
33751926106017,23
33751926107254,20
33751926108427,5
33751926109417,9
